all,non_tail,N,C,N_w_pdb,C_w_pdb
0.3552123552123552,0.027586206896551724,0.40863787375415284,0.8806584362139918,0.21044546850998463,0.04487179487179487
0.1655328798185941,0.04891304347826087,0.05113636363636364,0.22674418604651161,0.29365079365079366,0.46703296703296704
0.39253539253539255,0.023636363636363636,0.25513196480938416,0.1810344827586207,0.06711409395973154,0.11016949152542373
0.37217391304347824,0.031818181818181815,0.08308157099697885,0.3912483912483912,0.1491442542787286,0.07334525939177101
0.06608695652173913,0.026363636363636363,0.108,0.11590296495956873,0.11518324607329843,0.35294117647058826
0.2716049382716049,0.11924119241192412,0.032577903682719546,0.17314487632508835,0.08411214953271028,0.1111111111111111
0.06420545746388442,0.036585365853658534,0.03913894324853229,0.1394736842105263,0.019434628975265017,0.09615384615384616
0.016051364365971106,0.06910569105691057,0.40397350993377484,0.03669724770642202,0.23983739837398374,0.17632241813602015
0.4402086677367576,0.042061386888973096,0.03076923076923077,0.027624309392265192,0.05,0.1015625
0.03691813804173355,0.008336491095111784,0.11025641025641025,0.06818181818181818,0.09876543209876543,0.144
0.022070626003210272,0.010231148162182645,0.1134020618556701,0.2029598308668076,0.2288261515601783,0.11302211302211303
0.28587830080367393,0.0162940507768094,0.033121019108280254,0.2988505747126437,0.12727272727272726,0.0749063670411985
0.040183696900114814,0.03145130731337628,0.03616636528028933,0.08984375,0.2875226039783002,0.14485165794066318
0.022962112514351322,0.030693444486547934,0.29133858267716534,0.0625,0.04258943781942078,0.08727810650887574
0.022962112514351322,0.06138688897309587,0.08919382504288165,0.3165829145728643,0.024287222808870117,0.07719928186714542
0.035211267605633804,0.10041682455475559,0.07523510971786834,0.14947856315179606,0.0915032679738562,0.13679245283018868
0.45492957746478874,0.015536187949981054,0.3482758620689655,0.404,0.05475504322766571,0.025504782146652496
0.21511627906976744,0.1303524062144752,0.13786008230452676,0.05057803468208093,0.10199556541019955,0.026123443421765025
0.3313953488372093,0.015536187949981054,0.5724331926863573,0.07365439093484419,0.06387225548902195,0.15876288659793814
0.1511627906976744,0.034482758620689655,0.10599721059972106,0.15337423312883436,0.08277404921700224,0.11331444759206799
0.029045643153526972,0.012504736642667677,0.11133200795228629,0.13894324853228962,0.15913978494623657,0.028104575163398694
0.30158730158730157,0.012883668056081848,0.08,0.08097165991902834,0.3888888888888889,0.30854430379746833
0.1984126984126984,0.027661993179234557,0.46355685131195334,0.1282051282051282,0.07702702702702703,0.07033639143730887
0.22272727272727272,0.007578628268283441,0.6352459016393442,0.07112970711297072,0.0924170616113744,0.21468926553672316
0.09513274336283185,0.01856763925729443,0.08743169398907104,0.09090909090909091,0.09879518072289156,0.022675736961451247
0.0856269113149847,0.22641509433962265,0.37237237237237236,0.21030042918454936,0.079002079002079,0.2620545073375262
0.8073394495412844,0.2220609579100145,0.05736137667304015,0.10307414104882459,0.3119266055045872,0.2113144758735441
0.638095238095238,0.07111756168359942,0.2,0.5354330708661418,0.030434782608695653,0.01849112426035503
0.014246947082767978,0.11465892597968069,0.06609195402298851,0.15333333333333332,0.16869565217391305,0.27091633466135456
0.043478260869565216,0.05066079295154185,0.039942938659058486,0.27303754266211605,0.5480480480480481,0.4358974358974359
0.040993788819875775,0.10352422907488987,0.2318548387096774,0.32087227414330216,0.04081632653061224,0.3696682464454976
0.04472049689440994,0.043121149897330596,0.09113924050632911,0.6623376623376623,0.5043478260869565,0.14691943127962084
0.20993788819875778,0.04106776180698152,0.10267857142857142,0.0411522633744856,0.04878048780487805,0.21074380165289255
0.07521367521367521,0.043121149897330596,0.0380650277557494,0.06993006993006994,0.16666666666666666,0.8803009575923393
0.03418803418803419,0.0694980694980695,0.020905923344947737,0.3969298245614035,0.0995260663507109,0.4019607843137255
0.042735042735042736,0.03346203346203346,0.23703703703703705,0.29567642956764295,0.06997742663656885,0.10046728971962617
0.042735042735042736,0.12264150943396226,0.24613555291319858,0.13320079522862824,0.026465028355387523,0.0718232044198895
0.16896551724137931,0.061946902654867256,0.2129032258064516,0.046169989506820566,0.11494252873563218,0.06451612903225806
0.25862068965517243,0.16455696202531644,0.11518324607329843,0.027692307692307693,0.03915171288743882,0.1315136476426799
0.06206896551724138,0.08354430379746836,0.13238770685579196,0.11370262390670553,0.24008350730688935,0.32993630573248406
0.027586206896551724,0.024759284731774415,0.07788390889052167,0.08469945355191257,0.008933405522468869,0.339265850945495
0.14189189189189189,0.16666666666666666,0.1214017521902378,0.5575221238938053,0.08722741433021806,0.23392461197339245
0.04891304347826087,0.24342105263157895,0.24719101123595505,0.21721311475409835,0.041666666666666664,0.23404255319148937
0.05202312138728324,0.24157549234135667,0.04847396768402154,0.06441717791411043,0.028517110266159697,0.027142857142857142
0.15606936416184972,0.029321663019693654,0.08742514970059881,0.0497131931166348,0.0856269113149847,0.01775147928994083
0.023636363636363636,0.053391684901531726,0.30177514792899407,0.5,0.03791982665222102,0.23404255319148937
0.031818181818181815,0.7539332913782253,0.017043592264831202,0.09278350515463918,0.19858156028368795,0.06313131313131314
0.026363636363636363,0.04908747640025173,0.23809523809523808,0.07734806629834254,0.08388520971302428,0.06622516556291391
0.13008130081300814,0.045707915273132664,0.2911111111111111,0.8823529411764706,0.052588996763754045,0.09943181818181818
0.11924119241192412,0.13154960981047936,0.192,0.0353356890459364,0.4818791946308725,0.26649746192893403
0.036585365853658534,0.04073319755600815,0.04751131221719457,0.04838709677419355,0.2611683848797251,0.5723270440251572
0.06910569105691057,0.1643835616438356,0.016116035455278,0.06331340133661625,0.06566604127579738,0.07769423558897243
0.028455284552845527,0.06457925636007827,0.2066115702479339,0.2974137931034483,0.20358306188925082,0.33217993079584773
0.10256410256410256,0.042701863354037264,0.01847408829174664,0.05922165820642978,0.035830618892508145,0.18446601941747573
0.04774535809018567,0.02717391304347826,0.15402298850574714,0.05505226480836237,0.23519458544839256,0.4283746556473829
0.042061386888973096,0.11379310344827587,0.4032258064516129,0.1620795107033639,0.07082630691399663,0.011711711711711712
0.008336491095111784,0.024464831804281346,0.19264069264069264,0.17289719626168223,0.05313351498637602,0.009470866790199713
0.010231148162182645,0.019877675840978593,0.1296969696969697,0.036860879904875146,0.386046511627907,0.1702970297029703
0.0162940507768094,0.038922155688622756,0.09879518072289156,0.016548463356973995,0.20891364902506965,0.05955334987593052
0.03145130731337628,0.038922155688622756,0.04946236559139785,0.1623806024981631,0.057007125890736345,0.12056737588652482
0.030693444486547934,0.06487025948103792,0.04296296296296296,0.04380475594493116,0.05668934240362812,0.5902439024390244
0.06138688897309587,0.15169660678642716,0.3333333333333333,0.06490384615384616,0.4309859154929577,0.11889596602972399
0.10041682455475559,0.18962075848303392,0.012455516014234875,0.10782608695652174,0.3269230769230769,0.03176341730558598
0.015536187949981054,0.028942115768463075,0.044374009508716325,0.03932584269662921,0.05179282868525897,0.32344213649851633
0.1303524062144752,0.03416557161629435,0.46869409660107336,0.3912483912483912,0.10126582278481013,0.1872146118721461
0.015536187949981054,0.013797634691195795,0.021086780210867802,0.15976331360946747,0.11398963730569948,0.26814516129032256
0.034482758620689655,0.01576872536136662,0.6848249027237354,0.1245493280891511,0.14,0.7552083333333334
0.012504736642667677,0.017739816031537452,0.24516129032258063,0.06304347826086956,0.02545885139135583,0.21008403361344538
0.012883668056081848,0.02102496714848883,0.08851224105461393,0.15873015873015872,0.08978328173374613,0.2468944099378882
0.027661993179234557,0.018396846254927726,0.0639269406392694,0.05555555555555555,0.02631578947368421,0.15813953488372093
0.007578628268283441,0.2438563327032136,0.7490774907749077,0.26964285714285713,0.03285024154589372,0.11080203987019008
0.01856763925729443,0.057692307692307696,0.08653846153846154,0.04751131221719457,0.1564245810055866,0.12437810945273632
0.22641509433962265,0.23901098901098902,0.4,0.022562449637389202,0.06472491909385113,0.29259259259259257
0.2220609579100145,0.09523809523809523,0.25663716814159293,0.08928571428571429,0.19875776397515527,0.16927899686520376
0.07111756168359942,0.13725490196078433,0.027251184834123223,0.12573673870333987,0.07074569789674952,0.09022556390977443
0.11465892597968069,0.08403361344537816,0.13043478260869565,0.39215686274509803,0.06693711967545639,0.5976277372262774
0.05066079295154185,0.28635346756152125,0.03992015968063872,0.06858407079646017,0.10810810810810811,0.12254901960784313
0.10352422907488987,0.22818791946308725,0.036521739130434785,0.09415584415584416,0.05913978494623656,0.13812154696132597
0.043121149897330596,0.05798687089715536,0.18435754189944134,0.052256532066508314,0.19414893617021275,0.026615969581749048
0.04106776180698152,0.010940919037199124,0.10543130990415335,0.12844036697247707,0.13246753246753246,0.035164835164835165
0.043121149897330596,0.07822757111597374,0.2141119221411192,0.45,0.2440944881889764,0.467966573816156
0.0694980694980695,0.014750378214826021,0.05368763557483731,0.026841018582243633,0.05170068027210884,0.02862849533954727
0.03346203346203346,0.011182795698924731,0.8210526315789474,0.0684931506849315,0.2803738317757009,0.06313645621181263
0.11089108910891089,0.06838709677419355,0.5973645680819912,0.22,0.05540540540540541,0.1427061310782241
0.12264150943396226,0.012043010752688172,0.1527777777777778,0.040157998683344305,0.04604486422668241,0.319693094629156
0.061946902654867256,0.012903225806451613,0.12393162393162394,0.06734006734006734,0.123046875,0.10684931506849316
0.053164556962025315,0.5345345345345346,0.1522491349480969,0.24820143884892087,0.35020242914979755,0.2651356993736952
0.16455696202531644,0.5909090909090909,0.10973936899862825,0.10256410256410256,0.05714285714285714,0.37823834196891193
0.08354430379746836,0.08685968819599109,0.1248,0.10771704180064309,0.16375727348295926,0.22406639004149378
0.1569620253164557,0.02443133951137321,0.005934718100890208,0.06653992395437262,0.3248407643312102,0.03444976076555024
0.4,0.017691659646166806,0.14285714285714285,0.2723735408560311,0.011967448539971278,0.09523809523809523
0.5405405405405406,0.02106149957877001,0.07061503416856492,0.24060150375939848,0.027450980392156862,0.05666156202143951
0.024759284731774415,0.06720430107526881,0.0967741935483871,0.11893203883495146,0.05186170212765957,0.08652482269503546
0.05555555555555555,0.02768166089965398,0.06233062330623306,0.11991434689507495,0.5641025641025641,0.043243243243243246
0.16666666666666666,0.07151095732410612,0.1925601750547046,0.11986301369863013,0.09727626459143969,0.24242424242424243
0.19078947368421054,0.025374855824682813,0.044921875,0.45132743362831856,0.06918238993710692,0.1023454157782516
0.24342105263157895,0.13409961685823754,0.16393442622950818,0.2109004739336493,0.09072978303747535,0.11305732484076433
0.5325581395348837,0.26019080659150046,0.3493723849372385,0.0425531914893617,0.1782608695652174,0.0654911838790932
0.4433260393873085,0.1527777777777778,0.3160621761658031,0.06082725060827251,0.1834319526627219,0.09363295880149813
0.24157549234135667,0.03076923076923077,0.08088235294117647,0.3547008547008547,0.06756756756756757,0.17121588089330025
0.029321663019693654,0.25802310654685495,0.02743142144638404,0.08627450980392157,0.5285087719298246,0.49710982658959535
0.053391684901531726,0.20667522464698332,0.26258992805755393,0.30303030303030304,0.3176470588235294,0.017266187050359712
0.7539332913782253,0.0410783055198973,0.2361111111111111,0.08493150684931507,0.04557405784399649,0.07014028056112225
0.04908747640025173,0.055198973042362,0.050626689604325384,0.18087649402390438,0.07095046854082998,0.04308617234468938
0.03901825047199497,0.07496463932107496,0.3395061728395062,0.12857142857142856,0.2730263157894737,0.1935483870967742
0.045707915273132664,0.038109756097560975,0.6971830985915493,0.24731182795698925,0.25961538461538464,0.061448427212874905
0.13154960981047936,0.041920731707317076,0.46545454545454545,0.4328018223234624,0.13395638629283488,0.2395498392282958
0.04073319755600815,0.11280487804878049,0.16201117318435754,0.07035024154589371,0.040268456375838924,0.0651639344262295
0.1643835616438356,0.04725609756097561,0.35121951219512193,0.06172839506172839,0.30835734870317005,0.5816
0.06457925636007827,0.3910060975609756,0.384,0.6979166666666666,0.07570621468926554,0.47875354107648727
0.12524461839530332,0.3416149068322981,0.5819672131147541,0.06422924901185771,0.6649029982363316,0.09954751131221719
0.06004618937644342,0.05964912280701754,0.2225201072386059,0.031704095112285335,0.18546365914786966,0.391304347826087
0.042701863354037264,0.021637426900584796,0.0547945205479452,0.0060260069774817635,0.018134715025906734,0.015111695137976347
0.02717391304347826,0.014035087719298246,0.08240534521158129,0.40414507772020725,0.11651785714285715,0.2572178477690289
0.11379310344827587,0.1286549707602339,0.10743801652892562,0.06372549019607843,0.24093264248704663,0.04136090727151434
0.2056451612903226,0.03450292397660819,0.4666666666666667,0.06417112299465241,0.14726027397260275,0.12980769230769232
0.024464831804281346,0.018128654970760234,0.3474576271186441,0.24100719424460432,0.2021604938271605,0.10810810810810811
0.019877675840978593,0.012280701754385965,0.021551724137931036,0.023148148148148147,0.21766561514195584,0.08774834437086093
0.038922155688622756,0.04213241616509028,0.06818181818181818,0.2,0.22748815165876776,0.1407766990291262
0.038922155688622756,0.0771055753262159,0.10900473933649289,0.3912483912483912,0.7011494252873564,0.053864168618266976
0.06487025948103792,0.17319098457888493,0.7149059334298119,0.0875796178343949,0.09383624655013799,0.066030230708035
0.15169660678642716,0.2313167259786477,0.4,0.10863509749303621,0.11398963730569948,0.05198776758409786
0.18962075848303392,0.14871794871794872,0.15551839464882944,0.17271727172717272,0.19798657718120805,0.05622489959839357
0.028942115768463075,0.050256410256410255,0.1276595744680851,0.3006134969325153,0.2345415778251599,0.13846153846153847
0.03416557161629435,0.029743589743589743,0.7350993377483444,0.2540983606557377,0.0911854103343465,0.23376623376623376
0.013797634691195795,0.022564102564102566,0.12,0.04025617566331199,0.06511627906976744,0.12935323383084577
0.01576872536136662,0.04512820512820513,0.06,0.922945205479452,0.05128205128205128,0.04781704781704782
0.017739816031537452,0.020512820512820513,0.07662835249042145,0.044543429844097995,0.3457142857142857,0.24414715719063546
0.02102496714848883,0.03713188220230474,0.5538461538461539,0.15702479338842976,0.09437751004016064,0.17857142857142858
0.018396846254927726,0.055248618784530384,0.08385093167701864,0.025738077214231644,0.41277641277641275,0.1278538812785388
0.2438563327032136,0.09771986970684039,0.6363636363636364,0.2542372881355932,0.05398457583547558,0.8095238095238095
0.27032136105860116,0.11726384364820847,0.061452513966480445,0.06896551724137931,0.20180722891566266,0.19327731092436976
0.07417582417582418,0.019349164467897976,0.328125,0.07616707616707617,0.08626198083067092,0.140625
0.057692307692307696,0.02198768689533861,0.033820840950639856,0.11442786069651742,0.13733905579399142,0.031088082901554404
0.23901098901098902,0.0633245382585752,0.042682926829268296,0.09364548494983277,0.18087318087318088,0.11859838274932614
0.15934065934065933,0.0853122251539138,0.09523809523809523,0.027047332832456798,0.11587982832618025,0.3333333333333333
0.09523809523809523,0.09410729991204925,0.3790849673202614,0.05741324921135647,0.3459715639810427,0.09967141292442497
0.13725490196078433,0.01759014951627089,0.4343612334801762,0.5858823529411765,0.28091603053435116,0.09241952232606439
0.08403361344537816,0.1889655172413793,0.035101404056162244,0.19339622641509435,0.11224489795918367,0.052129688493324854
0.28635346756152125,0.14612868047982552,0.0951276102088167,0.4942528735632184,0.4703389830508475,0.19174041297935104
0.22818791946308725,0.021810250817884406,0.06097560975609756,0.03571428571428571,0.05495689655172414,0.10444177671068428
0.09395973154362416,0.3277310924369748,0.18604651162790697,0.30294906166219837,0.11715481171548117,0.1324200913242009
0.5277777777777778,0.020696142991533398,0.053388090349075976,0.05202312138728324,0.032766990291262135,0.3035019455252918
0.16356673960612692,0.2681091251175917,0.25727069351230425,0.1590909090909091,0.05701754385964912,0.11646586345381527
0.05798687089715536,0.020696142991533398,0.08598726114649681,0.28125,0.15,0.14878048780487804
0.010940919037199124,0.03198494825964252,0.03759398496240601,0.03197674418604651,0.03508771929824561,0.040774719673802244
0.07822757111597374,0.053621825023518345,0.08507223113964688,0.17276422764227642,0.0661764705882353,0.11053984575835475
0.15207877461706784,0.053621825023518345,0.034220532319391636,0.7904761904761904,0.05620915032679739,0.13106796116504854
0.09785932721712538,0.009696590553644042,0.12044374009508717,0.0686217008797654,0.3550488599348534,0.03643724696356275
0.014750378214826021,0.01563966218329684,0.16241299303944315,0.1444933920704846,0.04805491990846682,0.059748427672955975
0.02064516129032258,0.0178292148889584,0.12128712871287128,0.04136833731105807,0.14935064935064934,0.01601195559350982
0.011182795698924731,0.0065686581169846735,0.06037151702786378,0.05070202808112324,0.24481327800829875,0.1746031746031746
0.06838709677419355,0.0356584297779168,0.18315508021390375,0.08761122518822724,0.5651260504201681,0.16666666666666666
0.012043010752688172,0.014388489208633094,0.04158004158004158,0.42231075697211157,0.014512785072563926,0.0967741935483871
0.012903225806451613,0.02564904598060682,0.21082621082621084,0.11928934010152284,0.12814070351758794,0.14883720930232558
0.01763440860215054,0.007507037847982484,0.765993265993266,0.4017094017094017,0.033734939759036145,0.029676258992805755
0.5345345345345346,0.007507037847982484,0.07029478458049887,0.05693069306930693,0.03298471440064361,0.02736750651607298
0.5909090909090909,0.021269940569283705,0.13636363636363635,0.025604551920341393,0.2835820895522388,0.12385321100917432
0.09090909090909091,0.007507037847982484,0.14732142857142858,0.1609907120743034,0.06756756756756757,0.1415525114155251
0.08685968819599109,0.0390991554582421,0.134185303514377,0.03342245989304813,0.08333333333333333,0.04139715394566624
0.062360801781737196,0.009071004066312168,0.21839080459770116,0.29313929313929316,0.2516778523489933,0.18222222222222223
0.20191470844212359,0.05235602094240838,0.01894036345021756,0.11896745230078563,0.4027777777777778,0.17209302325581396
0.28169014084507044,0.023036649214659685,0.17094017094017094,0.34375,0.0947867298578199,0.35051546391752575
0.17773788150807898,0.35555555555555557,0.06276747503566334,0.3076923076923077,0.16461916461916462,0.08659217877094973
0.02443133951137321,0.050119331742243436,0.07962016070124178,0.1476923076923077,0.18607764390896922,0.2598187311178248
0.017691659646166806,0.055639097744360905,0.08517350157728706,0.07478260869565218,0.4925925925925926,0.03880070546737213
0.02106149957877001,0.10492505353319058,0.04209844559585492,0.059496567505720827,0.05564924114671164,0.2054380664652568
0.5755813953488372,0.10706638115631692,0.8271334792122538,0.051639344262295085,0.0861244019138756,0.5042016806722689
0.08527131782945736,0.09850107066381156,0.04173913043478261,0.04092071611253197,0.07948243992606285,0.46267087276551
0.16666666666666666,0.02564102564102564,0.10096153846153846,0.11960132890365449,0.047311827956989246,0.027544910179640718
0.06720430107526881,0.022176022176022176,0.3340961098398169,0.16143497757847533,0.1680327868852459,0.45387453874538747
0.6126126126126126,0.04781704781704782,0.23655913978494625,0.06896551724137931,0.2830188679245283,0.11467889908256881
0.7278911564625851,0.02079002079002079,0.019672131147540985,0.032329988851727984,0.3252032520325203,0.040952380952380955
0.14417531718569782,0.03687315634218289,0.28832951945080093,0.13793103448275862,0.05502392344497608,0.5793413173652695
0.02768166089965398,0.04424778761061947,0.5426008968609866,0.10542168674698796,0.22265625,0.415929203539823
0.07151095732410612,0.09259259259259259,0.2835249042145594,0.45410628019323673,0.08450704225352113,0.05181347150259067
0.025374855824682813,0.1417004048582996,0.13069908814589665,0.058426966292134834,0.1474558670820353,0.038154392191659274
0.18471337579617833,0.07156673114119923,0.08888888888888889,0.3016627078384798,0.07425742574257425,0.13414634146341464
0.13409961685823754,0.06382978723404255,0.15434083601286175,0.024117140396210164,0.11961722488038277,0.2607626076260763
0.26019080659150046,0.031914893617021274,0.03359173126614987,0.5350467289719626,0.08264462809917356,0.7090909090909091
0.10802469135802469,0.086073500967118,0.06084656084656084,0.3933933933933934,0.1282051282051282,0.0559748427672956
0.1527777777777778,0.029013539651837523,0.14746543778801843,0.40119760479041916,0.16753926701570682,0.03842159916926272
0.03076923076923077,0.045454545454545456,0.15184381778741865,0.07951070336391437,0.07987220447284345,0.256857855361596
0.03076923076923077,0.056657223796033995,0.8760330578512396,0.1833976833976834,0.013063357282821686,0.055299539170506916
0.12658227848101267,0.01839464882943144,0.13815789473684212,0.01948051948051948,0.5326797385620915,0.05296610169491525
0.8185654008438819,0.059837728194726165,0.5688073394495413,0.07734806629834254,0.14634146341463414,0.025523012552301255
0.25802310654685495,0.032454361054766734,0.03193033381712627,0.07734806629834254,0.8054187192118226,0.033047735618115054
0.20667522464698332,0.16506189821182943,0.020684168655529037,0.049689440993788817,0.24725274725274726,0.4
0.0410783055198973,0.20082530949105915,0.2573051948051948,0.06336088154269973,0.01779603011635866,0.19186046511627908
0.055198973042362,0.0994236311239193,0.06592465753424658,0.10626702997275204,0.14754098360655737,0.03314917127071823
