energies,CoA_conc,valency,system,unbound,bound1AD,bound2_sameAD,bound2_sameAb,bound2_diffAb,other,rep,AM_int,AN_int,BM_int,BN_int
AM-160_AN-160_BM-160_BN-160,2000,Nb,doubleTAD_doubleCoA,0.9579575163398694,0.02526470588235294,0.016774509803921568,0.0,3.2679738562091506e-06,0.0,2.0,-160.0,-160.0,-160.0,-160.0
AM-160_AN-160_BM-160_BN-210,20,Nb,doubleTAD_doubleCoA,0.657516339869281,0.14640522875816994,0.1957516339869281,0.0,0.000326797385620915,0.0,2.0,-160.0,-160.0,-160.0,-210.0
AM-160_AN-160_BM-160_BN-210,160,Nb,doubleTAD_doubleCoA,0.7433415032679739,0.10931372549019608,0.1471813725490196,0.0,0.0001633986928104575,0.0,2.0,-160.0,-160.0,-160.0,-210.0
AM-160_AN-160_BM-160_BN-210,500,Nb,doubleTAD_doubleCoA,0.8521437908496732,0.06805228758169936,0.0797908496732026,0.0,1.3071895424836602e-05,0.0,2.0,-160.0,-160.0,-160.0,-210.0
AM-160_AN-160_BM-160_BN-210,1000,Nb,doubleTAD_doubleCoA,0.9111633986928104,0.044052287581699344,0.044764705882352936,0.0,1.9607843137254903e-05,0.0,2.0,-160.0,-160.0,-160.0,-210.0
AM-160_AN-160_BM-160_BN-210,2000,Nb,doubleTAD_doubleCoA,0.9491405228758171,0.02837908496732026,0.022470588235294114,0.0,9.803921568627451e-06,0.0,2.0,-160.0,-160.0,-160.0,-210.0
AM-160_AN-160_BM-1_BN-1,20,Nb,doubleTAD_doubleCoA,0.9637254901960786,0.03594771241830066,0.000326797385620915,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-1.0
AM-160_AN-160_BM-1_BN-1,160,Nb,doubleTAD_doubleCoA,0.9666258169934641,0.03300653594771242,0.0003676470588235294,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-1.0
AM-160_AN-160_BM-1_BN-1,500,Nb,doubleTAD_doubleCoA,0.9684836601307188,0.031202614379084972,0.0003137254901960785,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-1.0
AM-160_AN-160_BM-1_BN-1,1000,Nb,doubleTAD_doubleCoA,0.9710261437908496,0.028614379084967317,0.00035947712418300657,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-1.0
AM-160_AN-160_BM-1_BN-1,2000,Nb,doubleTAD_doubleCoA,0.9756764705882351,0.024084967320261438,0.00023856209150326796,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-1.0
AM-160_AN-160_BM-1_BN-110,20,Nb,doubleTAD_doubleCoA,0.9558823529411765,0.038562091503267976,0.005555555555555556,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-110.0
AM-160_AN-160_BM-1_BN-110,160,Nb,doubleTAD_doubleCoA,0.9596813725490195,0.03451797385620915,0.005800653594771242,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-110.0
AM-160_AN-160_BM-1_BN-110,500,Nb,doubleTAD_doubleCoA,0.962954248366013,0.03203921568627451,0.005006535947712419,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-110.0
AM-160_AN-160_BM-1_BN-110,1000,Nb,doubleTAD_doubleCoA,0.9668235294117647,0.029104575163398688,0.004052287581699347,0.0,1.9607843137254903e-05,0.0,2.0,-160.0,-160.0,-1.0,-110.0
AM-160_AN-160_BM-1_BN-110,2000,Nb,doubleTAD_doubleCoA,0.9731339869281045,0.023944444444444445,0.0029215686274509808,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-110.0
AM-160_AN-160_BM-1_BN-160,20,Nb,doubleTAD_doubleCoA,0.9094771241830065,0.05718954248366013,0.03333333333333333,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-160.0
AM-160_AN-160_BM-1_BN-160,160,Nb,doubleTAD_doubleCoA,0.9147058823529411,0.05167483660130719,0.03357843137254902,0.0,4.0849673202614376e-05,0.0,2.0,-160.0,-160.0,-1.0,-160.0
AM-160_AN-160_BM-1_BN-160,500,Nb,doubleTAD_doubleCoA,0.9339607843137254,0.040640522875816994,0.025398692810457518,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-160.0
AM-160_AN-160_BM-1_BN-160,1000,Nb,doubleTAD_doubleCoA,0.9479803921568628,0.032281045751633985,0.019725490196078433,0.0,1.3071895424836602e-05,0.0,2.0,-160.0,-160.0,-1.0,-160.0
AM-160_AN-160_BM-1_BN-160,2000,Nb,doubleTAD_doubleCoA,0.9629869281045752,0.024434640522875816,0.01256535947712418,0.0,1.3071895424836602e-05,0.0,2.0,-160.0,-160.0,-1.0,-160.0
AM-160_AN-160_BM-1_BN-210,20,Nb,doubleTAD_doubleCoA,0.6696078431372547,0.1428104575163399,0.18758169934640523,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-210.0
AM-160_AN-160_BM-1_BN-210,160,Nb,doubleTAD_doubleCoA,0.7489379084967319,0.1073937908496732,0.14358660130718956,0.0,8.169934640522875e-05,0.0,2.0,-160.0,-160.0,-1.0,-210.0
AM-160_AN-160_BM-1_BN-210,500,Nb,doubleTAD_doubleCoA,0.8608888888888888,0.06261437908496732,0.07647058823529412,0.0,2.6143790849673204e-05,0.0,2.0,-160.0,-160.0,-1.0,-210.0
AM-160_AN-160_BM-1_BN-210,1000,Nb,doubleTAD_doubleCoA,0.9153333333333333,0.03971241830065359,0.04494771241830065,0.0,6.535947712418301e-06,0.0,2.0,-160.0,-160.0,-1.0,-210.0
AM-160_AN-160_BM-1_BN-210,2000,Nb,doubleTAD_doubleCoA,0.9524117647058823,0.023741830065359477,0.02384313725490196,0.0,3.2679738562091506e-06,0.0,2.0,-160.0,-160.0,-1.0,-210.0
AM-160_AN-1_BM-110_BN-1,20,Nb,doubleTAD_doubleCoA,0.9803921568627452,0.019281045751633988,0.000326797385620915,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-1.0
AM-160_AN-1_BM-110_BN-1,160,Nb,doubleTAD_doubleCoA,0.9817401960784314,0.018014705882352943,0.00024509803921568627,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-1.0
AM-160_AN-1_BM-110_BN-1,500,Nb,doubleTAD_doubleCoA,0.982718954248366,0.017150326797385623,0.000130718954248366,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-1.0
AM-160_AN-1_BM-110_BN-1,1000,Nb,doubleTAD_doubleCoA,0.9842810457516339,0.015568627450980393,0.00015032679738562093,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-1.0
AM-160_AN-1_BM-110_BN-1,2000,Nb,doubleTAD_doubleCoA,0.9862712418300653,0.013539215686274508,0.00018954248366013073,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-1.0
AM-160_AN-1_BM-110_BN-110,20,Nb,doubleTAD_doubleCoA,0.9748366013071896,0.020261437908496733,0.004901960784313725,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-110.0
AM-160_AN-1_BM-110_BN-110,160,Nb,doubleTAD_doubleCoA,0.973937908496732,0.021650326797385624,0.004411764705882353,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-110.0
AM-160_AN-1_BM-110_BN-110,500,Nb,doubleTAD_doubleCoA,0.9764313725490195,0.01896732026143791,0.004601307189542485,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-110.0
AM-160_AN-1_BM-110_BN-110,1000,Nb,doubleTAD_doubleCoA,0.9780653594771241,0.01742483660130719,0.004509803921568628,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-110.0
AM-160_AN-1_BM-110_BN-110,2000,Nb,doubleTAD_doubleCoA,0.9814019607843137,0.014901960784313724,0.003696078431372549,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-110.0
AM-160_AN-1_BM-110_BN-160,20,Nb,doubleTAD_doubleCoA,0.9202614379084967,0.040196078431372545,0.03954248366013072,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-160.0
AM-160_AN-1_BM-110_BN-160,160,Nb,doubleTAD_doubleCoA,0.9274509803921568,0.03790849673202614,0.03464052287581699,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-160.0
AM-160_AN-1_BM-110_BN-160,500,Nb,doubleTAD_doubleCoA,0.939294117647059,0.03168627450980392,0.029019607843137257,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-160.0
AM-160_AN-1_BM-110_BN-160,1000,Nb,doubleTAD_doubleCoA,0.9537058823529412,0.025359477124183006,0.020928104575163396,0.0,6.535947712418301e-06,0.0,2.0,-160.0,-1.0,-110.0,-160.0
AM-160_AN-1_BM-110_BN-160,2000,Nb,doubleTAD_doubleCoA,0.9661797385620915,0.01937908496732026,0.014441176470588235,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-160.0
AM-160_AN-1_BM-110_BN-210,20,Nb,doubleTAD_doubleCoA,0.6839869281045751,0.1323529411764706,0.18366013071895426,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-210.0
AM-160_AN-1_BM-110_BN-210,160,Nb,doubleTAD_doubleCoA,0.7593954248366014,0.09983660130718953,0.14068627450980395,0.0,8.169934640522875e-05,0.0,2.0,-160.0,-1.0,-110.0,-210.0
AM-160_AN-1_BM-110_BN-210,500,Nb,doubleTAD_doubleCoA,0.863437908496732,0.05860130718954248,0.0779607843137255,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-210.0
AM-160_AN-1_BM-110_BN-210,1000,Nb,doubleTAD_doubleCoA,0.9152091503267975,0.038124183006535944,0.04665359477124182,0.0,1.3071895424836602e-05,0.0,2.0,-160.0,-1.0,-110.0,-210.0
AM-160_AN-1_BM-110_BN-210,2000,Nb,doubleTAD_doubleCoA,0.952450980392157,0.022941176470588232,0.024607843137254903,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-210.0
AM-160_AN-1_BM-160_BN-1,20,Nb,doubleTAD_doubleCoA,0.9653594771241831,0.03398692810457517,0.00065359477124183,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-1.0
AM-160_AN-1_BM-160_BN-1,160,Nb,doubleTAD_doubleCoA,0.9690359477124183,0.030637254901960783,0.000326797385620915,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-1.0
AM-160_AN-1_BM-160_BN-1,500,Nb,doubleTAD_doubleCoA,0.972562091503268,0.02708496732026144,0.0003529411764705882,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-1.0
AM-160_AN-1_BM-160_BN-1,1000,Nb,doubleTAD_doubleCoA,0.9759738562091503,0.02366013071895425,0.00036601307189542483,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-1.0
AM-160_AN-1_BM-160_BN-1,2000,Nb,doubleTAD_doubleCoA,0.9808660130718954,0.018866013071895425,0.00026797385620915036,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-1.0
AM-160_AN-1_BM-160_BN-110,20,Nb,doubleTAD_doubleCoA,0.9617647058823531,0.032679738562091505,0.005555555555555556,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-110.0
AM-160_AN-1_BM-160_BN-110,160,Nb,doubleTAD_doubleCoA,0.9609068627450981,0.03366013071895425,0.005433006535947711,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-110.0
AM-160_AN-1_BM-160_BN-110,500,Nb,doubleTAD_doubleCoA,0.9648496732026143,0.030209150326797385,0.004941176470588236,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-110.0
AM-160_AN-1_BM-160_BN-110,1000,Nb,doubleTAD_doubleCoA,0.9694313725490195,0.02635294117647059,0.004215686274509804,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-110.0
AM-160_AN-1_BM-160_BN-110,2000,Nb,doubleTAD_doubleCoA,0.9768169934640523,0.02019281045751634,0.0029901960784313726,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-110.0
AM-160_AN-1_BM-160_BN-160,20,Nb,doubleTAD_doubleCoA,0.9163398692810457,0.04934640522875816,0.03431372549019608,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-160.0
AM-160_AN-1_BM-160_BN-160,160,Nb,doubleTAD_doubleCoA,0.917279411764706,0.04767156862745098,0.035049019607843145,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-160.0
AM-160_AN-1_BM-160_BN-160,500,Nb,doubleTAD_doubleCoA,0.9366013071895424,0.03781699346405229,0.025568627450980392,0.0,1.3071895424836602e-05,0.0,2.0,-160.0,-1.0,-160.0,-160.0
AM-160_AN-1_BM-160_BN-160,1000,Nb,doubleTAD_doubleCoA,0.9491111111111111,0.031790849673202615,0.019091503267973858,0.0,6.535947712418301e-06,0.0,2.0,-160.0,-1.0,-160.0,-160.0
AM-160_AN-1_BM-160_BN-160,2000,Nb,doubleTAD_doubleCoA,0.9631013071895426,0.024147058823529414,0.012748366013071893,0.0,3.2679738562091506e-06,0.0,2.0,-160.0,-1.0,-160.0,-160.0
AM-160_AN-1_BM-160_BN-210,20,Nb,doubleTAD_doubleCoA,0.6454248366013071,0.16045751633986927,0.1941176470588235,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-210.0
AM-160_AN-1_BM-160_BN-210,160,Nb,doubleTAD_doubleCoA,0.7568218954248366,0.10371732026143791,0.13946078431372547,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-210.0
AM-160_AN-1_BM-160_BN-210,500,Nb,doubleTAD_doubleCoA,0.8603660130718954,0.0640392156862745,0.07559477124183006,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-210.0
AM-160_AN-1_BM-160_BN-210,1000,Nb,doubleTAD_doubleCoA,0.9123725490196078,0.04279084967320262,0.044830065359477124,0.0,6.535947712418301e-06,0.0,2.0,-160.0,-1.0,-160.0,-210.0
AM-160_AN-1_BM-160_BN-210,2000,Nb,doubleTAD_doubleCoA,0.9501143790849672,0.027183006535947712,0.02270261437908497,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-210.0
AM-160_AN-1_BM-1_BN-1,20,Nb,doubleTAD_doubleCoA,0.9816993464052288,0.017320261437908498,0.000980392156862745,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-1.0
AM-160_AN-1_BM-1_BN-1,160,Nb,doubleTAD_doubleCoA,0.9843954248366013,0.015359477124183007,0.00024509803921568627,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-1.0
AM-160_AN-1_BM-1_BN-1,500,Nb,doubleTAD_doubleCoA,0.9852679738562092,0.014562091503267973,0.00016993464052287582,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-1.0
AM-160_AN-1_BM-1_BN-1,1000,Nb,doubleTAD_doubleCoA,0.9863594771241829,0.01343137254901961,0.00020915032679738564,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-1.0
AM-160_AN-1_BM-1_BN-1,2000,Nb,doubleTAD_doubleCoA,0.988140522875817,0.011683006535947713,0.00017647058823529413,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-1.0
AM-160_AN-1_BM-1_BN-110,20,Nb,doubleTAD_doubleCoA,0.9764705882352942,0.018300653594771243,0.00522875816993464,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-110.0
AM-160_AN-1_BM-1_BN-110,160,Nb,doubleTAD_doubleCoA,0.977001633986928,0.01809640522875817,0.004901960784313725,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-110.0
AM-160_AN-1_BM-1_BN-110,500,Nb,doubleTAD_doubleCoA,0.9785490196078431,0.016797385620915036,0.00465359477124183,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-110.0
AM-160_AN-1_BM-1_BN-110,1000,Nb,doubleTAD_doubleCoA,0.9789934640522876,0.01630065359477124,0.004705882352941177,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-110.0
AM-160_AN-1_BM-1_BN-110,2000,Nb,doubleTAD_doubleCoA,0.9826503267973856,0.013705882352941174,0.003640522875816994,0.0,3.2679738562091506e-06,0.0,2.0,-160.0,-1.0,-1.0,-110.0
AM-160_AN-1_BM-1_BN-160,20,Nb,doubleTAD_doubleCoA,0.9320261437908496,0.03398692810457517,0.03398692810457516,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-160.0
AM-160_AN-1_BM-1_BN-160,160,Nb,doubleTAD_doubleCoA,0.9328839869281046,0.03521241830065359,0.031903594771241835,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-160.0
AM-160_AN-1_BM-1_BN-160,500,Nb,doubleTAD_doubleCoA,0.9414901960784313,0.030771241830065358,0.027725490196078433,0.0,1.3071895424836602e-05,0.0,2.0,-160.0,-1.0,-1.0,-160.0
AM-160_AN-1_BM-1_BN-160,1000,Nb,doubleTAD_doubleCoA,0.9528496732026145,0.02466666666666666,0.022477124183006538,0.0,6.535947712418301e-06,0.0,2.0,-160.0,-1.0,-1.0,-160.0
AM-160_AN-1_BM-1_BN-160,2000,Nb,doubleTAD_doubleCoA,0.9668529411764707,0.018728758169934637,0.01441503267973856,0.0,3.2679738562091506e-06,0.0,2.0,-160.0,-1.0,-1.0,-160.0
AM-160_AN-1_BM-1_BN-210,20,Nb,doubleTAD_doubleCoA,0.6751633986928104,0.12941176470588237,0.1954248366013072,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-210.0
AM-160_AN-1_BM-1_BN-210,160,Nb,doubleTAD_doubleCoA,0.7544117647058824,0.09999999999999999,0.14558823529411766,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-210.0
AM-160_AN-1_BM-1_BN-210,500,Nb,doubleTAD_doubleCoA,0.8578169934640524,0.06035294117647058,0.08183006535947712,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-210.0
AM-160_AN-1_BM-1_BN-210,1000,Nb,doubleTAD_doubleCoA,0.916607843137255,0.03670588235294118,0.046679738562091504,0.0,6.535947712418301e-06,0.0,2.0,-160.0,-1.0,-1.0,-210.0
AM-160_AN-1_BM-1_BN-210,2000,Nb,doubleTAD_doubleCoA,0.952673202614379,0.023179738562091504,0.02414705882352941,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-210.0
AM-160_AN-210_BM-110_BN-1,20,Nb,doubleTAD_doubleCoA,0.8277777777777776,0.13202614379084968,0.040196078431372545,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-1.0
AM-160_AN-210_BM-110_BN-1,160,Nb,doubleTAD_doubleCoA,0.861233660130719,0.11119281045751635,0.027573529411764705,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-1.0
AM-160_AN-210_BM-110_BN-1,500,Nb,doubleTAD_doubleCoA,0.8998823529411766,0.0809673202614379,0.01915032679738562,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-1.0
AM-160_AN-210_BM-110_BN-1,1000,Nb,doubleTAD_doubleCoA,0.9280457516339871,0.059450980392156856,0.01250326797385621,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-1.0
AM-160_AN-210_BM-110_BN-1,2000,Nb,doubleTAD_doubleCoA,0.9539901960784315,0.03928431372549019,0.006725490196078432,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-1.0
AM-160_AN-210_BM-110_BN-110,20,Nb,doubleTAD_doubleCoA,0.8267973856209151,0.13300653594771242,0.04019607843137255,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-110.0
AM-160_AN-210_BM-110_BN-110,160,Nb,doubleTAD_doubleCoA,0.855718954248366,0.11425653594771241,0.030024509803921573,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-110.0
AM-160_AN-210_BM-110_BN-110,500,Nb,doubleTAD_doubleCoA,0.8985882352941177,0.08090196078431373,0.02049673202614379,0.0,1.3071895424836602e-05,0.0,2.0,-160.0,-210.0,-110.0,-110.0
AM-160_AN-210_BM-110_BN-110,1000,Nb,doubleTAD_doubleCoA,0.9273790849673204,0.058712418300653595,0.013895424836601306,0.0,1.3071895424836602e-05,0.0,2.0,-160.0,-210.0,-110.0,-110.0
AM-160_AN-210_BM-110_BN-110,2000,Nb,doubleTAD_doubleCoA,0.9538235294117646,0.03885947712418301,0.007316993464052288,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-110.0
AM-160_AN-210_BM-110_BN-160,20,Nb,doubleTAD_doubleCoA,0.787908496732026,0.14738562091503268,0.06470588235294118,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-160.0
AM-160_AN-210_BM-110_BN-160,160,Nb,doubleTAD_doubleCoA,0.8334558823529412,0.11674836601307188,0.049714052287581696,0.0,8.169934640522875e-05,0.0,2.0,-160.0,-210.0,-110.0,-160.0
AM-160_AN-210_BM-110_BN-160,500,Nb,doubleTAD_doubleCoA,0.8870980392156863,0.080718954248366,0.03209150326797386,0.0,9.150326797385621e-05,0.0,2.0,-160.0,-210.0,-110.0,-160.0
AM-160_AN-210_BM-110_BN-160,1000,Nb,doubleTAD_doubleCoA,0.9241503267973856,0.055967320261437914,0.019856209150326796,0.0,2.6143790849673204e-05,0.0,2.0,-160.0,-210.0,-110.0,-160.0
AM-160_AN-210_BM-110_BN-160,2000,Nb,doubleTAD_doubleCoA,0.9523333333333333,0.03715359477124183,0.01050326797385621,0.0,9.803921568627451e-06,0.0,2.0,-160.0,-210.0,-110.0,-160.0
AM-160_AN-210_BM-110_BN-210,20,Nb,doubleTAD_doubleCoA,0.5934640522875817,0.2058823529411765,0.19869281045751633,0.0,0.00196078431372549,0.0,2.0,-160.0,-210.0,-110.0,-210.0
AM-160_AN-210_BM-110_BN-210,160,Nb,doubleTAD_doubleCoA,0.7256944444444445,0.14158496732026143,0.13231209150326798,0.0,0.0004084967320261438,0.0,2.0,-160.0,-210.0,-110.0,-210.0
AM-160_AN-210_BM-110_BN-210,500,Nb,doubleTAD_doubleCoA,0.850967320261438,0.0788235294117647,0.07005228758169935,0.0,0.00015686274509803922,0.0,2.0,-160.0,-210.0,-110.0,-210.0
AM-160_AN-210_BM-110_BN-210,1000,Nb,doubleTAD_doubleCoA,0.9117581699346405,0.04894117647058823,0.03926143790849673,0.0,3.9215686274509805e-05,0.0,2.0,-160.0,-210.0,-110.0,-210.0
AM-160_AN-210_BM-110_BN-210,2000,Nb,doubleTAD_doubleCoA,0.9504901960784314,0.0297843137254902,0.01972549019607843,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-210.0
AM-160_AN-210_BM-160_BN-1,20,Nb,doubleTAD_doubleCoA,0.6555555555555556,0.15261437908496733,0.1918300653594771,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-1.0
AM-160_AN-210_BM-160_BN-1,160,Nb,doubleTAD_doubleCoA,0.7577205882352941,0.10330882352941177,0.1389705882352941,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-1.0
AM-160_AN-210_BM-160_BN-1,500,Nb,doubleTAD_doubleCoA,0.8578562091503267,0.0652156862745098,0.0769281045751634,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-1.0
AM-160_AN-210_BM-160_BN-1,1000,Nb,doubleTAD_doubleCoA,0.9154183006535948,0.04147712418300654,0.043104575163398696,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-1.0
AM-160_AN-210_BM-160_BN-1,2000,Nb,doubleTAD_doubleCoA,0.950388888888889,0.02772875816993464,0.021875816993464053,0.0,6.535947712418301e-06,0.0,2.0,-160.0,-210.0,-160.0,-1.0
AM-160_AN-210_BM-160_BN-110,20,Nb,doubleTAD_doubleCoA,0.6725490196078431,0.1395424836601307,0.18790849673202614,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-110.0
AM-160_AN-210_BM-160_BN-110,160,Nb,doubleTAD_doubleCoA,0.7574754901960784,0.10277777777777776,0.13974673202614377,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-110.0
AM-160_AN-210_BM-160_BN-110,500,Nb,doubleTAD_doubleCoA,0.8582352941176469,0.06447058823529411,0.07729411764705883,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-110.0
AM-160_AN-210_BM-160_BN-110,1000,Nb,doubleTAD_doubleCoA,0.9138496732026143,0.04224836601307189,0.04390196078431372,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-110.0
AM-160_AN-210_BM-160_BN-110,2000,Nb,doubleTAD_doubleCoA,0.9504575163398693,0.027166666666666662,0.022375816993464054,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-110.0
AM-160_AN-210_BM-160_BN-160,20,Nb,doubleTAD_doubleCoA,0.6281045751633987,0.14705882352941177,0.22483660130718955,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-160.0
AM-160_AN-210_BM-160_BN-160,160,Nb,doubleTAD_doubleCoA,0.7378676470588236,0.11049836601307189,0.15159313725490195,0.0,4.0849673202614376e-05,0.0,2.0,-160.0,-210.0,-160.0,-160.0
AM-160_AN-210_BM-160_BN-160,500,Nb,doubleTAD_doubleCoA,0.8522875816993464,0.06871895424836601,0.07896732026143789,0.0,2.6143790849673204e-05,0.0,2.0,-160.0,-210.0,-160.0,-160.0
AM-160_AN-210_BM-160_BN-160,1000,Nb,doubleTAD_doubleCoA,0.9119150326797385,0.04322222222222222,0.04483660130718955,0.0,2.6143790849673204e-05,0.0,2.0,-160.0,-210.0,-160.0,-160.0
AM-160_AN-210_BM-160_BN-160,2000,Nb,doubleTAD_doubleCoA,0.9494771241830064,0.027709150326797383,0.02280718954248366,0.0,6.535947712418301e-06,0.0,2.0,-160.0,-210.0,-160.0,-160.0
AM-160_AN-210_BM-160_BN-210,20,Nb,doubleTAD_doubleCoA,0.507843137254902,0.19542483660130716,0.296078431372549,0.0,0.00065359477124183,0.0,2.0,-160.0,-210.0,-160.0,-210.0
AM-160_AN-210_BM-160_BN-210,160,Nb,doubleTAD_doubleCoA,0.6687908496732026,0.1375408496732026,0.19313725490196076,0.0,0.0005310457516339869,0.0,2.0,-160.0,-210.0,-160.0,-210.0
AM-160_AN-210_BM-160_BN-210,500,Nb,doubleTAD_doubleCoA,0.8370718954248365,0.07256209150326798,0.09026143790849672,0.0,0.00010457516339869282,0.0,2.0,-160.0,-210.0,-160.0,-210.0
AM-160_AN-210_BM-160_BN-210,1000,Nb,doubleTAD_doubleCoA,0.9068823529411766,0.04409803921568627,0.048999999999999995,0.0,1.9607843137254903e-05,0.0,2.0,-160.0,-210.0,-160.0,-210.0
AM-160_AN-210_BM-160_BN-210,2000,Nb,doubleTAD_doubleCoA,0.9475882352941176,0.0285,0.023908496732026146,0.0,3.2679738562091506e-06,0.0,2.0,-160.0,-210.0,-160.0,-210.0
AM-160_AN-210_BM-1_BN-1,20,Nb,doubleTAD_doubleCoA,0.85359477124183,0.14575163398692811,0.00065359477124183,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-1.0
AM-160_AN-210_BM-1_BN-1,160,Nb,doubleTAD_doubleCoA,0.8888480392156862,0.109640522875817,0.001511437908496732,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-1.0
AM-160_AN-210_BM-1_BN-1,500,Nb,doubleTAD_doubleCoA,0.9133333333333334,0.08566013071895424,0.0010065359477124183,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-1.0
AM-160_AN-210_BM-1_BN-1,1000,Nb,doubleTAD_doubleCoA,0.9346013071895425,0.06479084967320263,0.000607843137254902,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-1.0
AM-160_AN-210_BM-1_BN-1,2000,Nb,doubleTAD_doubleCoA,0.9558725490196078,0.04375490196078432,0.00037254901960784314,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-1.0
