q                 	I(q) GON7        	sd
0.333236502343    	2.850077e-04	7.518291e-05
0.333798131608    	3.039170e-04	7.520696e-05
0.334359754458    	3.035205e-04	7.532547e-05
0.334921370882    	2.954497e-04	7.537252e-05
0.33548298087     	3.022251e-04	7.540174e-05
0.336044584411    	2.976559e-04	7.542437e-05
0.336606181494    	2.837620e-04	7.543924e-05
0.337167772109    	2.823882e-04	7.546474e-05
0.337729356246    	2.943239e-04	7.547301e-05
0.338290933893    	3.000640e-04	7.549892e-05
0.338852505039    	2.828168e-04	7.550464e-05
0.339414069675    	2.525678e-04	7.551307e-05
0.339975627789    	2.670446e-04	7.553268e-05
0.340537179371    	3.138440e-04	7.553927e-05
0.34109872441     	3.019603e-04	7.555496e-05
0.341660262895    	2.931493e-04	7.555788e-05
0.342221794816    	2.710286e-04	7.556667e-05
0.342783320163    	2.660321e-04	7.558175e-05
0.343344838923    	2.592544e-04	7.558187e-05
0.343906351087    	3.064230e-04	7.560187e-05
0.344467856645    	2.896656e-04	7.559584e-05
0.345029355585    	2.699848e-04	7.561383e-05
0.345590847896    	2.714038e-04	7.561599e-05
0.346152333569    	2.692805e-04	7.561713e-05
0.346713812592    	2.557625e-04	7.563228e-05
0.347275284955    	2.805431e-04	7.563052e-05
0.347836750647    	3.053390e-04	7.565395e-05
0.348398209657    	2.590458e-04	7.564378e-05
0.348959661976    	2.566563e-04	7.565329e-05
0.349521107591    	2.740506e-04	7.567541e-05
0.350082546493    	2.633629e-04	7.567103e-05
0.35064397867     	2.818933e-04	7.569359e-05
0.351205404113    	2.668176e-04	7.568110e-05
0.35176682281     	2.757921e-04	7.568909e-05
0.352328234752    	2.604922e-04	7.570374e-05
0.352889639926    	2.436565e-04	7.570148e-05
0.353451038323    	2.795486e-04	7.571884e-05
0.354012429932    	2.620771e-04	7.570734e-05
0.354573814742    	2.452777e-04	7.571876e-05
0.355135192742    	2.941547e-04	7.572849e-05
0.355696563923    	3.382814e-04	7.573557e-05
0.356257928273    	3.043577e-04	7.572873e-05
0.356819285781    	2.563661e-04	7.570958e-05
0.357380636437    	2.561214e-04	7.571345e-05
0.357941980231    	2.673466e-04	7.570481e-05
0.358503317152    	2.932794e-04	7.571307e-05
0.359064647188    	2.899081e-04	7.571212e-05
0.35962597033     	2.890451e-04	7.570078e-05
0.360187286567    	3.127051e-04	7.570704e-05
0.360748595888    	2.960078e-04	7.569353e-05
0.361309898282    	2.562143e-04	7.569779e-05
0.361871193739    	3.138228e-04	7.570060e-05
0.362432482249    	2.908606e-04	7.568592e-05
0.3629937638      	2.615353e-04	7.568926e-05
0.363555038381    	3.101285e-04	7.568112e-05
0.364116305983    	2.818693e-04	7.568484e-05
0.364677566595    	2.708284e-04	7.567134e-05
0.365238820206    	2.738005e-04	7.566879e-05
0.365800066805    	2.512699e-04	7.566416e-05
0.366361306382    	2.127839e-04	7.564900e-05
0.366922538926    	2.288430e-04	7.566320e-05
0.367483764426    	2.546901e-04	7.565123e-05
0.368044982872    	2.396435e-04	7.565405e-05
0.368606194254    	2.147760e-04	7.564625e-05
0.36916739856     	2.429846e-04	7.564230e-05
0.369728595779    	2.509211e-04	7.565036e-05
0.370289785903    	2.660003e-04	7.563699e-05
0.370850968918    	2.754841e-04	7.564181e-05
0.371412144816    	2.417114e-04	7.563531e-05
0.371973313586    	2.221800e-04	7.562853e-05
0.372534475216    	2.302942e-04	7.563007e-05
0.373095629696    	2.228377e-04	7.561538e-05
0.373656777016    	2.380426e-04	7.562684e-05
0.374217917164    	2.705733e-04	7.562227e-05
0.374779050131    	2.661461e-04	7.561719e-05
0.375340175906    	2.605702e-04	7.561063e-05
0.375901294478    	2.691975e-04	7.560536e-05
0.376462405836    	2.566510e-04	7.561062e-05
0.37702350997     	2.548819e-04	7.559635e-05
0.377584606869    	2.309996e-04	7.560130e-05
0.378145696522    	2.065666e-04	7.559291e-05
0.37870677892     	2.257367e-04	7.558786e-05
0.379267854051    	2.052136e-04	7.559038e-05
0.379828921904    	2.011783e-04	7.557648e-05
0.38038998247     	2.258275e-04	7.558818e-05
0.380951035737    	2.559285e-04	7.558159e-05
0.381512081695    	2.600515e-04	7.558250e-05
0.382073120333    	2.644428e-04	7.558888e-05
0.382634151641    	2.164929e-04	7.556406e-05
0.383195175608    	2.070178e-04	7.557640e-05
0.383756192224    	2.337922e-04	7.556596e-05
0.384317201477    	2.350797e-04	7.557385e-05
0.384878203357    	2.324742e-04	7.557274e-05
0.385439197854    	2.274174e-04	7.555905e-05
0.386000184957    	2.381646e-04	7.556843e-05
0.386561164655    	2.281900e-04	7.554738e-05
0.387122136938    	2.026038e-04	7.554367e-05
0.387683101795    	2.305637e-04	7.554625e-05
0.388244059215    	2.562013e-04	7.554966e-05
0.388805009189    	2.177476e-04	7.554532e-05
0.389365951705    	2.267772e-04	7.553071e-05
0.389926886753    	2.146666e-04	7.553881e-05
0.390487814321    	1.995767e-04	7.553127e-05
0.391048734401    	2.273814e-04	7.552953e-05
0.39160964698     	2.120763e-04	7.552761e-05
0.392170552049    	2.236704e-04	7.551974e-05
0.392731449596    	2.190873e-04	7.552495e-05
0.393292339612    	2.152045e-04	7.551372e-05
0.393853222085    	2.354496e-04	7.552674e-05
0.394414097004    	2.613954e-04	7.552482e-05
0.394974964361    	2.519759e-04	7.552364e-05
0.395535824143    	2.210488e-04	7.552178e-05
0.39609667634     	2.136466e-04	7.550910e-05
0.396657520942    	1.924630e-04	7.550873e-05
0.397218357938    	2.074250e-04	7.550081e-05
0.397779187317    	2.365440e-04	7.550338e-05
0.398340009069    	2.423253e-04	7.550756e-05
0.398900823183    	2.232854e-04	7.549345e-05
0.399461629649    	2.314834e-04	7.550485e-05
0.400022428456    	2.358505e-04	7.549420e-05
0.400583219593    	2.526880e-04	7.549959e-05
0.40114400305     	2.346901e-04	7.549196e-05
0.401704778817    	2.415571e-04	7.548761e-05
0.402265546882    	2.185703e-04	7.549229e-05
0.402826307235    	2.059493e-04	7.547175e-05
0.403387059866    	2.349863e-04	7.548119e-05
0.403947804763    	2.452296e-04	7.547397e-05
0.404508541917    	2.269210e-04	7.546806e-05
0.405069271317    	2.201868e-04	7.547052e-05
0.405629992952    	2.521130e-04	7.546426e-05
0.406190706812    	2.479913e-04	7.547177e-05
0.406751412886    	2.291164e-04	7.545661e-05
0.407312111163    	2.367183e-04	7.546001e-05
0.407872801633    	2.258367e-04	7.545480e-05
0.408433484285    	1.895638e-04	7.556856e-05
0.40899415911     	1.854426e-04	7.567851e-05
0.409554826095    	2.004479e-04	7.573971e-05
0.410115485231    	2.094400e-04	7.580451e-05
0.410676136507    	2.400433e-04	7.585645e-05
0.411236779912    	2.439623e-04	7.589848e-05
0.411797415437    	2.201682e-04	7.595572e-05
0.412358043069    	1.859881e-04	7.599147e-05
0.4129186628      	1.822826e-04	7.604338e-05
0.413479274617    	2.299460e-04	7.607602e-05
0.414039878511    	2.314363e-04	7.612171e-05
0.414600474472    	2.131212e-04	7.614984e-05
0.415161062487    	1.662910e-04	7.617092e-05
0.415721642548    	1.545739e-04	7.621946e-05
0.416282214643    	1.701949e-04	7.624000e-05
0.416842778762    	2.100025e-04	7.626825e-05
0.417403334894    	2.460764e-04	7.629294e-05
0.417963883029    	2.688588e-04	7.631099e-05
0.418524423156    	2.347472e-04	7.632167e-05
0.419084955264    	2.225567e-04	7.632115e-05
0.419645479344    	2.723592e-04	7.636021e-05
0.420205995384    	2.764085e-04	7.636559e-05
0.420766503373    	2.434105e-04	7.636585e-05
0.421327003303    	2.167140e-04	7.637555e-05
0.421887495161    	2.178618e-04	7.637264e-05
0.422447978937    	2.178617e-04	7.640516e-05
0.423008454621    	1.975537e-04	7.639402e-05
0.423568922201    	2.058334e-04	7.641636e-05
0.424129381669    	2.023157e-04	7.642022e-05
0.424689833013    	1.700956e-04	7.641440e-05
0.425250276222    	1.467671e-04	7.643611e-05
0.425810711286    	1.723265e-04	7.643804e-05
0.426371138194    	2.128136e-04	7.646315e-05
0.426931556936    	2.093764e-04	7.646501e-05
0.427491967502    	2.140131e-04	7.647224e-05
0.42805236988     	2.338850e-04	7.649251e-05
0.42861276406     	2.183982e-04	7.648422e-05
0.429173150033    	2.307527e-04	7.650906e-05
0.429733527786    	2.133171e-04	7.650807e-05
0.43029389731     	1.941334e-04	7.652294e-05
0.430854258594    	1.706016e-04	7.652514e-05
0.431414611627    	1.660998e-04	7.651695e-05
0.431974956399    	2.037814e-04	7.654635e-05
0.4325352929      	2.493258e-04	7.654320e-05
0.433095621119    	2.508868e-04	7.656491e-05
0.433655941045    	2.324377e-04	7.656849e-05
0.434216252668    	2.182214e-04	7.658176e-05
0.434776555977    	2.040223e-04	7.659611e-05
0.435336850962    	2.155978e-04	7.658890e-05
0.435897137612    	1.708688e-04	7.660886e-05
0.436457415916    	1.922803e-04	7.660458e-05
0.437017685865    	2.081305e-04	7.661531e-05
0.437577947448    	1.681684e-04	7.662525e-05
0.438138200654    	1.354905e-04	7.660909e-05
0.438698445472    	1.359018e-04	7.663074e-05
0.439258681892    	1.680775e-04	7.662562e-05
0.439818909904    	2.000623e-04	7.664943e-05
0.440379129497    	1.900033e-04	7.665759e-05
0.44093934066     	1.880744e-04	7.665294e-05
0.441499543384    	2.122099e-04	7.667945e-05
0.442059737656    	1.751867e-04	7.666013e-05
0.442619923468    	1.868733e-04	7.668475e-05
0.443180100808    	1.644894e-04	7.667952e-05
0.443740269666    	1.902809e-04	7.668856e-05
0.444300430031    	2.006519e-04	7.670444e-05
0.444860581894    	1.984151e-04	7.670274e-05
0.445420725242    	1.859897e-04	7.672446e-05
0.445980860066    	1.778886e-04	7.671151e-05
0.446540986356    	1.545891e-04	7.671668e-05
0.4471011041      	1.776642e-04	7.672993e-05
0.447661213289    	2.243156e-04	7.673681e-05
0.448221313911    	2.669699e-04	7.676398e-05
0.448781405957    	2.586608e-04	7.674687e-05
0.449341489415    	2.205461e-04	7.675828e-05
0.449901564276    	2.113429e-04	7.676639e-05
0.450461630528    	2.466437e-04	7.677713e-05
0.451021688162    	2.349014e-04	7.679779e-05
0.451581737166    	2.098788e-04	7.676804e-05
0.452141777531    	1.563213e-04	7.676213e-05
0.452701809245    	1.771016e-04	7.674179e-05
0.453261832298    	1.775214e-04	7.674664e-05
0.45382184668     	1.690466e-04	7.674590e-05
0.45438185238     	1.720624e-04	7.673805e-05
0.454941849388    	1.589104e-04	7.675298e-05
0.455501837694    	1.752763e-04	7.674549e-05
0.456061817286    	1.715599e-04	7.675740e-05
0.456621788154    	1.684169e-04	7.676364e-05
0.457181750287    	1.379005e-04	7.676527e-05
0.457741703676    	1.402180e-04	7.677660e-05
0.45830164831     	1.354026e-04	7.676262e-05
0.458861584178    	1.467261e-04	7.679107e-05
0.45942151127     	1.903122e-04	7.679367e-05
0.459981429575    	1.978821e-04	7.680123e-05
0.460541339082    	1.847698e-04	7.681713e-05
0.461101239782    	1.767267e-04	7.680557e-05
0.461661131664    	1.716697e-04	7.682873e-05
0.462221014717    	1.941790e-04	7.681750e-05
0.462780888931    	1.855004e-04	7.683597e-05
0.463340754295    	1.776535e-04	7.683212e-05
0.463900610799    	1.722078e-04	7.682629e-05
0.464460458432    	1.616061e-04	7.684022e-05
0.465020297184    	1.444160e-04	7.682429e-05
0.465580127044    	1.582554e-04	7.685274e-05
0.466139948003    	1.589769e-04	7.684834e-05
0.466699760049    	1.448349e-04	7.684775e-05
0.467259563171    	1.667842e-04	7.686277e-05
0.467819357361    	1.836306e-04	7.685712e-05
0.468379142606    	1.886817e-04	7.688128e-05
0.468938918896    	1.523848e-04	7.685843e-05
0.469498686222    	1.576826e-04	7.687148e-05
0.470058444572    	1.848947e-04	7.689230e-05
0.470618193937    	1.813621e-04	7.688298e-05
0.471177934305    	1.748539e-04	7.690652e-05
0.471737665666    	1.550195e-04	7.687980e-05
0.47229738801     	1.747493e-04	7.690607e-05
0.472857101326    	1.838930e-04	7.690515e-05
0.473416805603    	1.707409e-04	7.690393e-05
0.473976500832    	1.900981e-04	7.692674e-05
0.474536187002    	1.867569e-04	7.691184e-05
0.475095864102    	1.465755e-04	7.693613e-05
0.475655532122    	1.545855e-04	7.692449e-05
0.476215191052    	1.447488e-04	7.692838e-05
0.47677484088     	1.175392e-04	7.699246e-05
0.477334481597    	1.205988e-04	7.705241e-05
0.477894113192    	1.320449e-04	7.713681e-05
0.478453735654    	1.180672e-04	7.717639e-05
0.479013348974    	1.106934e-04	7.724028e-05
0.47957295314     	1.636184e-04	7.729653e-05
0.480132548142    	1.563733e-04	7.733142e-05
0.48069213397     	1.314458e-04	7.739000e-05
0.481251710614    	1.428385e-04	7.741026e-05
0.481811278062    	1.689044e-04	7.748081e-05
0.482370836304    	2.142960e-04	7.751736e-05
0.482930385331    	2.026783e-04	7.755194e-05
0.483489925131    	1.523968e-04	7.763455e-05
0.484049455694    	1.394939e-04	7.765682e-05
0.48460897701     	1.376353e-04	7.772121e-05
0.485168489067    	1.701516e-04	7.774515e-05
0.485727991857    	1.814720e-04	7.778406e-05
0.486287485367    	2.411303e-04	7.783154e-05
0.486846969589    	1.965040e-04	7.786025e-05
0.487406444511    	1.886713e-04	7.792517e-05
0.487965910122    	1.826177e-04	7.792911e-05
0.488525366413    	1.833856e-04	7.798924e-05
0.489084813374    	1.666851e-04	7.801454e-05
0.489644250992    	1.387053e-04	7.804558e-05
0.490203679259    	1.478721e-04	7.813943e-05
0.490763098164    	1.630389e-04	7.822428e-05
0.491322507696    	1.786589e-04	7.834596e-05
0.491881907845    	1.616369e-04	7.836198e-05
0.4924412986      	1.365990e-04	7.840454e-05
0.493000679951    	1.577413e-04	7.846109e-05
0.493560051887    	1.311721e-04	7.847201e-05
0.494119414399    	1.282750e-04	7.857776e-05
0.494678767476    	1.144672e-04	7.858340e-05
0.495238111106    	1.328424e-04	7.866160e-05
0.495797445281    	1.525111e-04	7.871706e-05
0.496356769989    	1.478729e-04	7.874267e-05
0.49691608522     	1.570157e-04	7.882033e-05
0.497475390963    	1.483735e-04	7.882397e-05
0.498034687209    	1.538418e-04	7.889526e-05
0.498593973946    	1.468216e-04	7.892885e-05
0.499153251165    	1.690803e-04	7.901648e-05
0.499712518854    	1.875475e-04	7.912351e-05
0.500271777004    	2.010213e-04	7.914056e-05
