energies,CoA_conc,valency,system,unbound,bound1CoA,bound2CoA,bound3CoA,bound4CoA,bound5+CoA,rep,AM_int,AN_int,BM_int,BN_int
AM-160_AN-160_BM-1_BN-1,1000,Nb,doubleTAD_doubleCoA,0.7270588235294118,0.2561437908496732,0.016797385620915033,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-1.0
AM-160_AN-160_BM-1_BN-1,2000,Nb,doubleTAD_doubleCoA,0.5647712418300652,0.38398692810457513,0.05124183006535948,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-1.0
AM-160_AN-160_BM-1_BN-110,20,Nb,doubleTAD_doubleCoA,0.9911764705882353,0.008823529411764707,0.0,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-110.0
AM-160_AN-160_BM-1_BN-110,160,Nb,doubleTAD_doubleCoA,0.9362091503267974,0.0630718954248366,0.000718954248366013,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-110.0
AM-160_AN-160_BM-1_BN-110,500,Nb,doubleTAD_doubleCoA,0.8206535947712418,0.1734640522875817,0.0058823529411764705,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-110.0
AM-160_AN-160_BM-1_BN-110,1000,Nb,doubleTAD_doubleCoA,0.6850980392156862,0.29784313725490197,0.01705882352941177,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-110.0
AM-160_AN-160_BM-1_BN-110,2000,Nb,doubleTAD_doubleCoA,0.5160130718954248,0.430718954248366,0.05320261437908497,6.5359477124183e-05,0.0,0.0,2.0,-160.0,-160.0,-1.0,-110.0
AM-160_AN-160_BM-1_BN-160,20,Nb,doubleTAD_doubleCoA,0.9818954248366012,0.018104575163398695,0.0,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-160.0
AM-160_AN-160_BM-1_BN-160,160,Nb,doubleTAD_doubleCoA,0.8642483660130719,0.1349673202614379,0.000784313725490196,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-160.0
AM-160_AN-160_BM-1_BN-160,500,Nb,doubleTAD_doubleCoA,0.6761437908496731,0.3175163398692811,0.0063398692810457515,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-160.0
AM-160_AN-160_BM-1_BN-160,1000,Nb,doubleTAD_doubleCoA,0.5003267973856209,0.47901960784313724,0.02065359477124183,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-160.0
AM-160_AN-160_BM-1_BN-160,2000,Nb,doubleTAD_doubleCoA,0.32189542483660133,0.6157516339869281,0.062287581699346395,6.5359477124183e-05,0.0,0.0,2.0,-160.0,-160.0,-1.0,-160.0
AM-160_AN-160_BM-1_BN-210,20,Nb,doubleTAD_doubleCoA,0.9339869281045751,0.06594771241830065,6.5359477124183e-05,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-210.0
AM-160_AN-160_BM-1_BN-210,160,Nb,doubleTAD_doubleCoA,0.5998692810457517,0.3984313725490196,0.0016993464052287583,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-210.0
AM-160_AN-160_BM-1_BN-210,500,Nb,doubleTAD_doubleCoA,0.3149673202614379,0.6743790849673204,0.010653594771241831,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-210.0
AM-160_AN-160_BM-1_BN-210,1000,Nb,doubleTAD_doubleCoA,0.1818954248366013,0.7894771241830066,0.02862745098039216,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-210.0
AM-160_AN-160_BM-1_BN-210,2000,Nb,doubleTAD_doubleCoA,0.10810457516339868,0.8319607843137256,0.05993464052287581,0.0,0.0,0.0,2.0,-160.0,-160.0,-1.0,-210.0
AM-160_AN-1_BM-110_BN-1,20,Nb,doubleTAD_doubleCoA,0.996078431372549,0.00392156862745098,0.0,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-1.0
AM-160_AN-1_BM-110_BN-1,160,Nb,doubleTAD_doubleCoA,0.9707843137254901,0.02921568627450981,0.0,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-1.0
AM-160_AN-1_BM-110_BN-1,500,Nb,doubleTAD_doubleCoA,0.9135947712418301,0.08640522875816993,0.0,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-1.0
AM-160_AN-1_BM-110_BN-1,1000,Nb,doubleTAD_doubleCoA,0.8430065359477125,0.15679738562091503,0.000196078431372549,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-1.0
AM-160_AN-1_BM-110_BN-1,2000,Nb,doubleTAD_doubleCoA,0.7259477124183006,0.27352941176470585,0.000522875816993464,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-1.0
AM-160_AN-1_BM-110_BN-110,20,Nb,doubleTAD_doubleCoA,0.9949673202614381,0.005032679738562092,0.0,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-110.0
AM-160_AN-1_BM-110_BN-110,160,Nb,doubleTAD_doubleCoA,0.9584967320261436,0.04130718954248366,0.000196078431372549,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-110.0
AM-160_AN-1_BM-110_BN-110,500,Nb,doubleTAD_doubleCoA,0.8830718954248366,0.11601307189542483,0.000915032679738562,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-110.0
AM-160_AN-1_BM-110_BN-110,1000,Nb,doubleTAD_doubleCoA,0.7837908496732027,0.2130718954248366,0.0031372549019607846,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-110.0
AM-160_AN-1_BM-110_BN-110,2000,Nb,doubleTAD_doubleCoA,0.6358823529411765,0.35627450980392156,0.007843137254901962,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-110.0
AM-160_AN-1_BM-110_BN-160,20,Nb,doubleTAD_doubleCoA,0.9840522875816992,0.015947712418300657,0.0,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-160.0
AM-160_AN-1_BM-110_BN-160,160,Nb,doubleTAD_doubleCoA,0.8841830065359476,0.11555555555555556,0.000261437908496732,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-160.0
AM-160_AN-1_BM-110_BN-160,500,Nb,doubleTAD_doubleCoA,0.7007843137254902,0.29490196078431374,0.004313725490196078,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-160.0
AM-160_AN-1_BM-110_BN-160,1000,Nb,doubleTAD_doubleCoA,0.5491503267973856,0.4386928104575163,0.012156862745098038,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-160.0
AM-160_AN-1_BM-110_BN-160,2000,Nb,doubleTAD_doubleCoA,0.36228758169934644,0.5990196078431372,0.038692810457516345,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-160.0
AM-160_AN-1_BM-110_BN-210,20,Nb,doubleTAD_doubleCoA,0.9368627450980392,0.0630718954248366,6.5359477124183e-05,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-210.0
AM-160_AN-1_BM-110_BN-210,160,Nb,doubleTAD_doubleCoA,0.616797385620915,0.3813071895424837,0.001895424836601307,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-210.0
AM-160_AN-1_BM-110_BN-210,500,Nb,doubleTAD_doubleCoA,0.3277124183006536,0.6617647058823529,0.010522875816993465,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-210.0
AM-160_AN-1_BM-110_BN-210,1000,Nb,doubleTAD_doubleCoA,0.18000000000000002,0.7919607843137255,0.028039215686274512,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-210.0
AM-160_AN-1_BM-110_BN-210,2000,Nb,doubleTAD_doubleCoA,0.10699346405228759,0.835032679738562,0.05797385620915032,0.0,0.0,0.0,2.0,-160.0,-1.0,-110.0,-210.0
AM-160_AN-1_BM-160_BN-1,20,Nb,doubleTAD_doubleCoA,0.9930718954248366,0.0069281045751634,0.0,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-1.0
AM-160_AN-1_BM-160_BN-1,160,Nb,doubleTAD_doubleCoA,0.9504575163398693,0.04954248366013072,0.0,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-1.0
AM-160_AN-1_BM-160_BN-1,500,Nb,doubleTAD_doubleCoA,0.8628104575163399,0.13718954248366014,0.0,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-1.0
AM-160_AN-1_BM-160_BN-1,1000,Nb,doubleTAD_doubleCoA,0.7598692810457516,0.24000000000000002,0.000130718954248366,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-1.0
AM-160_AN-1_BM-160_BN-1,2000,Nb,doubleTAD_doubleCoA,0.6179738562091504,0.3813725490196078,0.00065359477124183,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-1.0
AM-160_AN-1_BM-160_BN-110,20,Nb,doubleTAD_doubleCoA,0.9923529411764705,0.007647058823529412,0.0,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-110.0
AM-160_AN-1_BM-160_BN-110,160,Nb,doubleTAD_doubleCoA,0.9376470588235294,0.06215686274509804,0.000196078431372549,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-110.0
AM-160_AN-1_BM-160_BN-110,500,Nb,doubleTAD_doubleCoA,0.8253594771241831,0.17352941176470585,0.0011111111111111111,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-110.0
AM-160_AN-1_BM-160_BN-110,1000,Nb,doubleTAD_doubleCoA,0.6991503267973855,0.29601307189542486,0.004836601307189543,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-110.0
AM-160_AN-1_BM-160_BN-110,2000,Nb,doubleTAD_doubleCoA,0.5501307189542485,0.436078431372549,0.013790849673202618,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-110.0
AM-160_AN-1_BM-160_BN-160,20,Nb,doubleTAD_doubleCoA,0.9833333333333333,0.016601307189542485,6.5359477124183e-05,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-160.0
AM-160_AN-1_BM-160_BN-160,160,Nb,doubleTAD_doubleCoA,0.8690196078431373,0.1296078431372549,0.0013725490196078432,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-160.0
AM-160_AN-1_BM-160_BN-160,500,Nb,doubleTAD_doubleCoA,0.6909803921568627,0.30098039215686273,0.00803921568627451,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-160.0
AM-160_AN-1_BM-160_BN-160,1000,Nb,doubleTAD_doubleCoA,0.515032679738562,0.4609803921568629,0.023986928104575162,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-160.0
AM-160_AN-1_BM-160_BN-160,2000,Nb,doubleTAD_doubleCoA,0.322483660130719,0.6169934640522875,0.06052287581699347,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-160.0
AM-160_AN-1_BM-160_BN-210,20,Nb,doubleTAD_doubleCoA,0.9292156862745098,0.07065359477124183,0.000130718954248366,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-210.0
AM-160_AN-1_BM-160_BN-210,160,Nb,doubleTAD_doubleCoA,0.6133986928104574,0.3841176470588235,0.0024836601307189547,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-210.0
AM-160_AN-1_BM-160_BN-210,500,Nb,doubleTAD_doubleCoA,0.32098039215686275,0.6598692810457517,0.01915032679738562,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-210.0
AM-160_AN-1_BM-160_BN-210,1000,Nb,doubleTAD_doubleCoA,0.1712418300653595,0.7811764705882352,0.04758169934640522,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-210.0
AM-160_AN-1_BM-160_BN-210,2000,Nb,doubleTAD_doubleCoA,0.10450980392156863,0.7932679738562093,0.10222222222222223,0.0,0.0,0.0,2.0,-160.0,-1.0,-160.0,-210.0
AM-160_AN-1_BM-1_BN-1,20,Nb,doubleTAD_doubleCoA,0.9963398692810458,0.0036601307189542483,0.0,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-1.0
AM-160_AN-1_BM-1_BN-1,160,Nb,doubleTAD_doubleCoA,0.975032679738562,0.02496732026143791,0.0,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-1.0
AM-160_AN-1_BM-1_BN-1,500,Nb,doubleTAD_doubleCoA,0.9263398692810458,0.07366013071895426,0.0,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-1.0
AM-160_AN-1_BM-1_BN-1,1000,Nb,doubleTAD_doubleCoA,0.8636601307189542,0.13627450980392156,6.5359477124183e-05,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-1.0
AM-160_AN-1_BM-1_BN-1,2000,Nb,doubleTAD_doubleCoA,0.7630718954248366,0.23666666666666666,0.000261437908496732,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-1.0
AM-160_AN-1_BM-1_BN-110,20,Nb,doubleTAD_doubleCoA,0.995294117647059,0.004705882352941177,0.0,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-110.0
AM-160_AN-1_BM-1_BN-110,160,Nb,doubleTAD_doubleCoA,0.9633333333333333,0.036535947712418304,0.000130718954248366,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-110.0
AM-160_AN-1_BM-1_BN-110,500,Nb,doubleTAD_doubleCoA,0.8935294117647059,0.10568627450980393,0.000784313725490196,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-110.0
AM-160_AN-1_BM-1_BN-110,1000,Nb,doubleTAD_doubleCoA,0.7933333333333333,0.20326797385620918,0.0033986928104575167,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-110.0
AM-160_AN-1_BM-1_BN-110,2000,Nb,doubleTAD_doubleCoA,0.6627450980392157,0.3274509803921568,0.00980392156862745,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-110.0
AM-160_AN-1_BM-1_BN-160,20,Nb,doubleTAD_doubleCoA,0.9864052287581698,0.013594771241830067,0.0,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-160.0
AM-160_AN-1_BM-1_BN-160,160,Nb,doubleTAD_doubleCoA,0.8928758169934641,0.10686274509803922,0.000261437908496732,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-160.0
AM-160_AN-1_BM-1_BN-160,500,Nb,doubleTAD_doubleCoA,0.7119607843137256,0.2834640522875817,0.004575163398692811,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-160.0
AM-160_AN-1_BM-1_BN-160,1000,Nb,doubleTAD_doubleCoA,0.5407843137254903,0.4468627450980392,0.012352941176470589,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-160.0
AM-160_AN-1_BM-1_BN-160,2000,Nb,doubleTAD_doubleCoA,0.37058823529411766,0.5958169934640521,0.03359477124183007,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-160.0
AM-160_AN-1_BM-1_BN-210,20,Nb,doubleTAD_doubleCoA,0.9350980392156863,0.06483660130718953,6.5359477124183e-05,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-210.0
AM-160_AN-1_BM-1_BN-210,160,Nb,doubleTAD_doubleCoA,0.6084967320261438,0.3900653594771242,0.001437908496732026,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-210.0
AM-160_AN-1_BM-1_BN-210,500,Nb,doubleTAD_doubleCoA,0.2986274509803922,0.691830065359477,0.00954248366013072,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-210.0
AM-160_AN-1_BM-1_BN-210,1000,Nb,doubleTAD_doubleCoA,0.19032679738562094,0.7853594771241831,0.024313725490196076,0.0,0.0,0.0,2.0,-160.0,-1.0,-1.0,-210.0
AM-160_AN-1_BM-1_BN-210,2000,Nb,doubleTAD_doubleCoA,0.1115686274509804,0.8303921568627451,0.05797385620915032,6.5359477124183e-05,0.0,0.0,2.0,-160.0,-1.0,-1.0,-210.0
AM-160_AN-210_BM-110_BN-1,20,Nb,doubleTAD_doubleCoA,0.9655555555555555,0.034444444444444444,0.0,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-1.0
AM-160_AN-210_BM-110_BN-1,160,Nb,doubleTAD_doubleCoA,0.7804575163398693,0.21705882352941175,0.0024836601307189543,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-1.0
AM-160_AN-210_BM-110_BN-1,500,Nb,doubleTAD_doubleCoA,0.5198039215686275,0.4598039215686274,0.0203921568627451,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-1.0
AM-160_AN-210_BM-110_BN-1,1000,Nb,doubleTAD_doubleCoA,0.33359477124183007,0.6132679738562091,0.05313725490196078,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-1.0
AM-160_AN-210_BM-110_BN-1,2000,Nb,doubleTAD_doubleCoA,0.20333333333333334,0.6732026143790851,0.12339869281045752,6.5359477124183e-05,0.0,0.0,2.0,-160.0,-210.0,-110.0,-1.0
AM-160_AN-210_BM-110_BN-110,20,Nb,doubleTAD_doubleCoA,0.9654901960784313,0.03437908496732026,0.000130718954248366,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-110.0
AM-160_AN-210_BM-110_BN-110,160,Nb,doubleTAD_doubleCoA,0.7725490196078431,0.22405228758169934,0.0033986928104575167,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-110.0
AM-160_AN-210_BM-110_BN-110,500,Nb,doubleTAD_doubleCoA,0.5149673202614379,0.46294117647058824,0.02209150326797386,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-110.0
AM-160_AN-210_BM-110_BN-110,1000,Nb,doubleTAD_doubleCoA,0.3283660130718955,0.6169281045751634,0.05470588235294118,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-110.0
AM-160_AN-210_BM-110_BN-110,2000,Nb,doubleTAD_doubleCoA,0.19705882352941181,0.6824183006535948,0.12045751633986929,6.5359477124183e-05,0.0,0.0,2.0,-160.0,-210.0,-110.0,-110.0
AM-160_AN-210_BM-110_BN-160,20,Nb,doubleTAD_doubleCoA,0.9577124183006536,0.042156862745098035,0.000130718954248366,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-160.0
AM-160_AN-210_BM-110_BN-160,160,Nb,doubleTAD_doubleCoA,0.7364705882352943,0.2604575163398693,0.0030718954248366015,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-160.0
AM-160_AN-210_BM-110_BN-160,500,Nb,doubleTAD_doubleCoA,0.4563398692810457,0.5223529411764706,0.021307189542483663,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-160.0
AM-160_AN-210_BM-110_BN-160,1000,Nb,doubleTAD_doubleCoA,0.2886928104575163,0.6638562091503267,0.047450980392156866,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-160.0
AM-160_AN-210_BM-110_BN-160,2000,Nb,doubleTAD_doubleCoA,0.16823529411764707,0.71,0.12176470588235296,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-160.0
AM-160_AN-210_BM-110_BN-210,20,Nb,doubleTAD_doubleCoA,0.9183006535947712,0.08169934640522876,0.0,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-210.0
AM-160_AN-210_BM-110_BN-210,160,Nb,doubleTAD_doubleCoA,0.5636601307189543,0.43313725490196076,0.0032026143790849677,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-210.0
AM-160_AN-210_BM-110_BN-210,500,Nb,doubleTAD_doubleCoA,0.27124183006535946,0.7115686274509804,0.01718954248366013,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-210.0
AM-160_AN-210_BM-110_BN-210,1000,Nb,doubleTAD_doubleCoA,0.15673202614379086,0.8037908496732027,0.039411764705882354,6.5359477124183e-05,0.0,0.0,2.0,-160.0,-210.0,-110.0,-210.0
AM-160_AN-210_BM-110_BN-210,2000,Nb,doubleTAD_doubleCoA,0.09699346405228759,0.8158169934640522,0.08718954248366013,0.0,0.0,0.0,2.0,-160.0,-210.0,-110.0,-210.0
AM-160_AN-210_BM-160_BN-1,20,Nb,doubleTAD_doubleCoA,0.9313071895424837,0.0684967320261438,0.000196078431372549,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-1.0
AM-160_AN-210_BM-160_BN-1,160,Nb,doubleTAD_doubleCoA,0.6162091503267974,0.37993464052287584,0.0038562091503267977,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-1.0
AM-160_AN-210_BM-160_BN-1,500,Nb,doubleTAD_doubleCoA,0.30941176470588233,0.6704575163398693,0.020130718954248367,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-1.0
AM-160_AN-210_BM-160_BN-1,1000,Nb,doubleTAD_doubleCoA,0.1987581699346405,0.7566666666666667,0.0445751633986928,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-1.0
AM-160_AN-210_BM-160_BN-1,2000,Nb,doubleTAD_doubleCoA,0.10947712418300654,0.7886928104575164,0.10183006535947713,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-1.0
AM-160_AN-210_BM-160_BN-110,20,Nb,doubleTAD_doubleCoA,0.9345751633986928,0.065359477124183,6.5359477124183e-05,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-110.0
AM-160_AN-210_BM-160_BN-110,160,Nb,doubleTAD_doubleCoA,0.6151633986928106,0.38163398692810463,0.0032026143790849673,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-110.0
AM-160_AN-210_BM-160_BN-110,500,Nb,doubleTAD_doubleCoA,0.3106535947712418,0.6698692810457515,0.019477124183006535,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-110.0
AM-160_AN-210_BM-160_BN-110,1000,Nb,doubleTAD_doubleCoA,0.18385620915032683,0.7707843137254903,0.045359477124183006,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-110.0
AM-160_AN-210_BM-160_BN-110,2000,Nb,doubleTAD_doubleCoA,0.10901960784313725,0.7911111111111112,0.09986928104575164,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-110.0
AM-160_AN-210_BM-160_BN-160,20,Nb,doubleTAD_doubleCoA,0.925686274509804,0.07424836601307189,6.5359477124183e-05,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-160.0
AM-160_AN-210_BM-160_BN-160,160,Nb,doubleTAD_doubleCoA,0.5833986928104575,0.41372549019607846,0.0028758169934640526,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-160.0
AM-160_AN-210_BM-160_BN-160,500,Nb,doubleTAD_doubleCoA,0.281764705882353,0.6977777777777777,0.020457516339869284,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-160.0
AM-160_AN-210_BM-160_BN-160,1000,Nb,doubleTAD_doubleCoA,0.16895424836601305,0.7809803921568627,0.050065359477124184,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-160.0
AM-160_AN-210_BM-160_BN-160,2000,Nb,doubleTAD_doubleCoA,0.09555555555555555,0.7983006535947713,0.1061437908496732,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-160.0
AM-160_AN-210_BM-160_BN-210,20,Nb,doubleTAD_doubleCoA,0.9016339869281045,0.09816993464052287,0.000196078431372549,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-210.0
AM-160_AN-210_BM-160_BN-210,160,Nb,doubleTAD_doubleCoA,0.4728758169934641,0.5234640522875816,0.0036601307189542483,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-210.0
AM-160_AN-210_BM-160_BN-210,500,Nb,doubleTAD_doubleCoA,0.2072549019607843,0.7703267973856209,0.022418300653594774,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-210.0
AM-160_AN-210_BM-160_BN-210,1000,Nb,doubleTAD_doubleCoA,0.12215686274509803,0.8243790849673203,0.05339869281045751,6.5359477124183e-05,0.0,0.0,2.0,-160.0,-210.0,-160.0,-210.0
AM-160_AN-210_BM-160_BN-210,2000,Nb,doubleTAD_doubleCoA,0.06431372549019608,0.8230718954248366,0.11261437908496731,0.0,0.0,0.0,2.0,-160.0,-210.0,-160.0,-210.0
AM-160_AN-210_BM-1_BN-1,20,Nb,doubleTAD_doubleCoA,0.9709803921568628,0.02875816993464052,0.000261437908496732,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-1.0
AM-160_AN-210_BM-1_BN-1,160,Nb,doubleTAD_doubleCoA,0.8247058823529412,0.17274509803921567,0.0025490196078431374,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-1.0
AM-160_AN-210_BM-1_BN-1,500,Nb,doubleTAD_doubleCoA,0.5861437908496732,0.39437908496732027,0.01947712418300654,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-1.0
AM-160_AN-210_BM-1_BN-1,1000,Nb,doubleTAD_doubleCoA,0.4004575163398693,0.5450980392156862,0.05444444444444444,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-1.0
AM-160_AN-210_BM-1_BN-1,2000,Nb,doubleTAD_doubleCoA,0.24712418300653594,0.6232026143790849,0.1296732026143791,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-1.0
AM-160_AN-210_BM-1_BN-110,20,Nb,doubleTAD_doubleCoA,0.9720261437908496,0.027843137254901965,0.000130718954248366,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-110.0
AM-160_AN-210_BM-1_BN-110,160,Nb,doubleTAD_doubleCoA,0.8151633986928105,0.1827450980392157,0.002091503267973856,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-110.0
AM-160_AN-210_BM-1_BN-110,500,Nb,doubleTAD_doubleCoA,0.5597385620915033,0.41797385620915034,0.022287581699346404,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-110.0
AM-160_AN-210_BM-1_BN-110,1000,Nb,doubleTAD_doubleCoA,0.39398692810457514,0.5505882352941177,0.055424836601307176,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-110.0
AM-160_AN-210_BM-1_BN-110,2000,Nb,doubleTAD_doubleCoA,0.22993464052287582,0.6341830065359478,0.13588235294117648,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-110.0
AM-160_AN-210_BM-1_BN-160,20,Nb,doubleTAD_doubleCoA,0.9639215686274509,0.03607843137254902,0.0,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-160.0
AM-160_AN-210_BM-1_BN-160,160,Nb,doubleTAD_doubleCoA,0.7661437908496733,0.2315032679738562,0.0023529411764705885,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-160.0
AM-160_AN-210_BM-1_BN-160,500,Nb,doubleTAD_doubleCoA,0.503921568627451,0.4751633986928104,0.02091503267973856,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-160.0
AM-160_AN-210_BM-1_BN-160,1000,Nb,doubleTAD_doubleCoA,0.3324183006535948,0.6156209150326797,0.05196078431372549,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-160.0
AM-160_AN-210_BM-1_BN-160,2000,Nb,doubleTAD_doubleCoA,0.19790849673202615,0.6813071895424837,0.12078431372549021,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-160.0
AM-160_AN-210_BM-1_BN-210,20,Nb,doubleTAD_doubleCoA,0.9258823529411764,0.07405228758169934,6.5359477124183e-05,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-210.0
AM-160_AN-210_BM-1_BN-210,160,Nb,doubleTAD_doubleCoA,0.5701307189542484,0.4266013071895425,0.0032679738562091504,0.0,0.0,0.0,2.0,-160.0,-210.0,-1.0,-210.0
