478000	2178080363	57023	12130	9199	3174	0	2876	2949	0	0	0	0	0	
480000	2187328908	57230	12187	9242	3188	0	2887	2957	0	0	0	0	0	
482000	2196488095	57445	12240	9283	3193	0	2899	2973	0	0	0	0	0	
484000	2205381954	57681	12294	9324	3207	0	2912	2990	0	0	0	0	0	
486000	2214314325	57909	12346	9372	3221	0	2924	3004	0	0	0	0	0	
488000	2223200452	58145	12410	9406	3233	0	2938	3017	0	0	0	0	0	
490000	2232331792	58394	12470	9437	3245	0	2950	3034	0	0	0	0	0	
492000	2241076103	58663	12522	9475	3260	0	2963	3052	0	0	0	0	0	
494000	2249976674	58897	12570	9516	3276	0	2975	3062	0	0	0	0	0	
496000	2259307483	59128	12617	9550	3289	0	2984	3074	0	0	0	0	0	
498000	2268605372	59356	12672	9589	3301	0	2993	3087	0	0	0	0	0	
500000	2277798080	59593	12717	9638	3310	0	3004	3101	0	0	0	0	0	
502000	2286953363	59849	12774	9674	3325	0	3016	3110	0	0	0	0	0	
504000	2296193174	60087	12824	9710	3340	0	3025	3122	0	0	0	0	0	
506000	2305367765	60341	12879	9749	3350	0	3038	3129	0	0	0	0	0	
508000	2314624634	60582	12927	9794	3365	0	3050	3136	0	0	0	0	0	
510000	2323754249	60808	12977	9834	3377	0	3062	3145	0	0	0	0	0	
512000	2332810476	61067	13033	9868	3390	0	3075	3155	0	0	0	0	0	
514000	2342145378	61287	13088	9894	3404	0	3085	3166	0	0	0	0	0	
516000	2351113732	61526	13134	9940	3422	0	3094	3177	0	0	0	0	0	
518000	2360045515	61792	13189	9976	3430	0	3110	3186	0	0	0	0	0	
520000	2369022387	62028	13250	10021	3440	0	3129	3203	0	0	0	0	0	
522000	2378293228	62266	13299	10055	3450	0	3140	3215	0	0	0	0	0	
524000	2387214159	62516	13354	10098	3466	0	3151	3230	0	0	0	0	0	
526000	2396436478	62755	13404	10135	3481	0	3168	3245	0	0	0	0	0	
528000	2405419908	63002	13438	10179	3497	0	3183	3257	0	0	0	0	0	
530000	2414485018	63223	13488	10214	3508	0	3203	3270	0	0	0	0	0	
532000	2423679501	63439	13537	10262	3521	0	3222	3284	0	0	0	0	0	
534000	2432644551	63703	13588	10297	3533	0	3237	3299	0	0	0	0	0	
536000	2441795426	63931	13650	10344	3552	0	3250	3316	0	0	0	0	0	
538000	2451035968	64160	13706	10383	3561	0	3263	3332	0	0	0	0	0	
540000	2460258159	64369	13755	10422	3573	0	3278	3343	0	0	0	0	0	
542000	2469424123	64603	13812	10460	3579	0	3291	3357	0	0	0	0	0	
544000	2478346720	64849	13870	10504	3592	0	3300	3376	0	0	0	0	0	
546000	2487343321	65094	13926	10538	3604	0	3312	3385	0	0	0	0	0	
548000	2496680186	65333	13978	10574	3616	0	3318	3394	0	0	0	0	0	
550000	2505737634	65576	14020	10616	3627	0	3328	3406	0	0	0	0	0	
552000	2514673205	65835	14076	10658	3643	0	3336	3424	0	0	0	0	0	
554000	2523858318	66052	14123	10700	3652	0	3352	3440	0	0	0	0	0	
556000	2532996682	66293	14170	10727	3671	0	3363	3454	0	0	0	0	0	
558000	2542066014	66555	14219	10768	3686	0	3374	3466	0	0	0	0	0	
560000	2551542425	66763	14266	10811	3699	0	3380	3474	0	0	0	0	0	
562000	2560374258	67032	14323	10845	3714	0	3388	3486	0	0	0	0	0	
564000	2569548395	67266	14372	10886	3725	0	3397	3496	0	0	0	0	0	
566000	2578471370	67517	14426	10928	3737	0	3411	3515	0	0	0	0	0	
568000	2587574769	67754	14476	10971	3749	0	3419	3526	0	0	0	0	0	
570000	2596535633	68003	14527	11010	3757	0	3428	3552	0	0	0	0	0	
572000	2605759997	68213	14572	11056	3771	0	3441	3565	0	0	0	0	0	
574000	2614689993	68465	14637	11102	3782	0	3451	3582	0	0	0	0	0	
576000	2623700230	68698	14694	11145	3796	0	3464	3604	0	0	0	0	0	
578000	2632650708	68955	14742	11185	3807	0	3474	3611	0	0	0	0	0	
580000	2641828011	69189	14793	11222	3819	0	3485	3630	0	0	0	0	0	
582000	2650782911	69424	14855	11257	3826	0	3496	3647	0	0	0	0	0	
584000	2659676633	69669	14904	11299	3841	0	3510	3660	0	0	0	0	0	
586000	2668820107	69912	14942	11338	3857	0	3524	3676	0	0	0	0	0	
588000	2677720127	70171	14989	11372	3873	0	3537	3693	0	0	0	0	0	
590000	2686770774	70420	15039	11403	3896	0	3546	3709	0	0	0	0	0	
592000	2695800801	70655	15100	11436	3912	0	3556	3720	0	0	0	0	0	
594000	2704926999	70893	15151	11480	3931	0	3567	3734	0	0	0	0	0	
596000	2713966840	71150	15193	11516	3945	0	3581	3748	0	0	0	0	0	
598000	2722990683	71376	15249	11561	3958	0	3594	3761	0	0	0	0	0	
600000	2732019887	71638	15297	11598	3968	0	3603	3768	0	0	0	0	0	
602000	2741212560	71868	15341	11631	3982	0	3615	3781	0	0	0	0	0	
604000	2750165537	72130	15395	11672	3992	0	3626	3801	0	0	0	0	0	
606000	2759493871	72350	15438	11707	4008	0	3639	3810	0	0	0	0	0	
608000	2768437966	72597	15496	11743	4021	0	3647	3827	0	0	0	0	0	
610000	2777498352	72831	15558	11789	4031	0	3657	3841	0	0	0	0	0	
612000	2786514473	73068	15594	11834	4047	0	3671	3846	0	0	0	0	0	
614000	2795630823	73285	15640	11866	4062	0	3683	3859	0	0	0	0	0	
616000	2804596767	73518	15695	11904	4072	0	3697	3866	0	0	0	0	0	
618000	2813812509	73730	15734	11944	4082	0	3709	3878	0	0	0	0	0	
620000	2822613472	73952	15796	11997	4096	0	3723	3886	0	0	0	0	0	
622000	2831901073	74180	15837	12026	4112	0	3737	3898	0	0	0	0	0	
624000	2840845058	74424	15889	12066	4122	0	3748	3909	0	0	0	0	0	
626000	2849700358	74689	15934	12105	4140	0	3761	3920	0	0	0	0	0	
628000	2858889998	74919	15975	12137	4151	0	3769	3927	0	0	0	0	0	
630000	2867891945	75165	16033	12178	4162	0	3781	3939	0	0	0	0	0	
632000	2877141423	75379	16090	12224	4175	0	3789	3960	0	0	0	0	0	
634000	2885847330	75651	16141	12266	4188	0	3807	3969	0	0	0	0	0	
636000	2894919487	75884	16188	12309	4201	0	3821	3974	0	0	0	0	0	
638000	2904006258	76130	16235	12345	4212	0	3835	3986	0	0	0	0	0	
640000	2913081684	76352	16287	12395	4232	0	3853	3991	0	0	0	0	0	
642000	2921983957	76592	16335	12437	4247	0	3868	4007	0	0	0	0	0	
644000	2931042239	76850	16386	12466	4257	0	3878	4020	0	0	0	0	0	
646000	2940218927	77075	16440	12510	4271	0	3890	4032	0	0	0	0	0	
648000	2949093434	77293	16494	12557	4288	0	3905	4044	0	0	0	0	0	
650000	2958118346	77531	16551	12593	4302	0	3912	4058	0	0	0	0	0	
652000	2967061390	77754	16601	12639	4318	0	3925	4068	0	0	0	0	0	
654000	2976256585	77970	16643	12679	4332	0	3935	4083	0	0	0	0	0	
656000	2985266870	78205	16691	12721	4347	0	3944	4095	0	0	0	0	0	
658000	2994476270	78445	16747	12753	4360	0	3955	4113	0	0	0	0	0	
660000	3003621361	78677	16801	12787	4368	0	3964	4124	0	0	0	0	0	
662000	3012741128	78920	16848	12821	4383	0	3979	4137	0	0	0	0	0	
664000	3021771081	79178	16910	12857	4393	0	3988	4149	0	0	0	0	0	
666000	3030927797	79394	16962	12887	4409	0	4001	4162	0	0	0	0	0	
668000	3039936763	79634	17017	12930	4423	0	4011	4175	0	0	0	0	0	
670000	3049226153	79883	17055	12953	4431	0	4019	4187	0	0	0	0	0	
672000	3058332464	80134	17114	12985	4445	0	4031	4201	0	0	0	0	0	
674000	3067709131	80349	17165	13016	4462	0	4041	4213	0	0	0	0	0	
676000	3077011363	80590	17200	13058	4477	0	4051	4224	0	0	0	0	0	
678000	3085895909	80834	17258	13096	4492	0	4062	4233	0	0	0	0	0	
680000	3094774680	81090	17308	13137	4516	0	4072	4241	0	0	0	0	0	
682000	3103760340	81326	17362	13176	4532	0	4083	4254	0	0	0	0	0	
684000	3112685261	81534	17412	13218	4548	0	4091	4266	0	0	0	0	0	
686000	3121713511	81764	17465	13250	4561	0	4105	4279	0	0	0	0	0	
688000	3130710495	81976	17516	13283	4571	0	4117	4288	0	0	0	0	0	
690000	3139750642	82201	17561	13326	4582	0	4132	4300	0	0	0	0	0	
692000	3148697301	82425	17618	13366	4597	0	4143	4315	0	0	0	0	0	
694000	3157675312	82682	17671	13403	4608	0	4157	4329	0	0	0	0	0	
696000	3166640603	82914	17723	13431	4625	0	4164	4340	0	0	0	0	0	
698000	3175499582	83175	17774	13465	4640	0	4177	4348	0	0	0	0	0	
700000	3184340125	83439	17825	13509	4651	0	4193	4361	0	0	0	0	0	
702000	3193329694	83681	17879	13549	4663	0	4200	4380	0	0	0	0	0	
704000	3202406143	83905	17935	13582	4676	0	4217	4392	0	0	0	0	0	
706000	3211328119	84152	17977	13621	4689	0	4229	4411	0	0	0	0	0	
708000	3220410912	84396	18016	13658	4703	0	4239	4424	0	0	0	0	0	
710000	3229403275	84653	18064	13694	4719	0	4251	4432	0	0	0	0	0	
712000	3238834902	84872	18111	13723	4727	0	4263	4440	0	0	0	0	0	
714000	3247664197	85144	18166	13760	4743	0	4276	4458	0	0	0	0	0	
716000	3256780955	85393	18207	13805	4754	0	4290	4467	0	0	0	0	0	
718000	3265927273	85605	18262	13860	4764	0	4306	4481	0	0	0	0	0	
720000	3274990419	85855	18312	13895	4777	0	4316	4489	0	0	0	0	0	
722000	3284033253	86080	18353	13935	4795	0	4327	4508	0	0	0	0	0	
724000	3292985041	86314	18409	13978	4809	0	4331	4526	0	0	0	0	0	
726000	3302190112	86544	18445	14018	4825	0	4341	4540	0	0	0	0	0	
728000	3311327670	86759	18503	14055	4840	0	4353	4555	0	0	0	0	0	
730000	3320505304	86986	18551	14087	4854	0	4366	4568	0	0	0	0	0	
732000	3329547674	87210	18619	14133	4871	0	4373	4580	0	0	0	0	0	
734000	3338640414	87459	18653	14172	4885	0	4381	4592	0	0	0	0	0	
736000	3347660417	87715	18703	14203	4895	0	4393	4604	0	0	0	0	0	
738000	3357032059	87934	18744	14240	4905	0	4402	4617	0	0	0	0	0	
740000	3366068092	88177	18790	14290	4924	0	4415	4630	0	0	0	0	0	
742000	3375199314	88400	18849	14318	4936	0	4428	4638	0	0	0	0	0	
744000	3384228506	88633	18898	14359	4950	0	4437	4645	0	0	0	0	0	
746000	3393364349	88826	18941	14399	4959	0	4450	4659	0	0	0	0	0	
748000	3402304380	89065	19001	14442	4971	0	4467	4673	0	0	0	0	0	
750000	3411450317	89284	19057	14481	4986	0	4482	4685	0	0	0	0	0	
752000	3420402579	89525	19122	14527	4999	0	4491	4696	0	0	0	0	0	
