9.866007559291429629e+01 6.655015332953095886e-01
1.294240463668806740e+02 6.760184239543574058e-01
1.684429911255685681e+02 6.865353146134052231e-01
2.175754973590160830e+02 6.970522052724529294e-01
2.790245306575225754e+02 7.075690959315007467e-01
3.553926740010688832e+02 7.180859865905485639e-01
4.497477314215020670e+02 7.286028772495963812e-01
5.657017710743937187e+02 7.391197679086440875e-01
7.075077845867023143e+02 7.496366585676919048e-01
8.801797011694808361e+02 7.601535492267397220e-01
1.089643741126012401e+03 7.706704398857874283e-01
1.342932424568068427e+03 7.811873305448352456e-01
1.648437632399594122e+03 7.917042212038830629e-01
2.016247116162111752e+03 8.022211118629307691e-01
2.458601867471919832e+03 8.127380025219785864e-01
2.990533772766329548e+03 8.232548931810264037e-01
3.630781841606026774e+03 8.337717838400741099e-01
4.403157468895968123e+03 8.442886744991219272e-01
5.338671476965331749e+03 8.548055651581697445e-01
6.479037436022598740e+03 8.653224558172175618e-01
7.882866796074642480e+03 8.758393464762652680e-01
9.637704917090850358e+03 8.863562371353130853e-01
1.188669742877687167e+04 8.968731277943609026e-01
1.490076347077994069e+04 9.073900184534086089e-01
1.935917604681290686e+04 9.179069091124564261e-01
3.216481674076314448e+04 9.284237997715042434e-01
4.685120670312868606e+04 9.179069091124564261e-01
5.321082125103659928e+04 9.073900184534086089e-01
5.813848667436212418e+04 8.968731277943609026e-01
6.230648049271443597e+04 8.863562371353130853e-01
6.597970483393823088e+04 8.758393464762652680e-01
6.929617367922245467e+04 8.653224558172175618e-01
7.233908955605347001e+04 8.548055651581697445e-01
7.516341574066263274e+04 8.442886744991219272e-01
7.780782414850995701e+04 8.337717838400741099e-01
8.030081032721830707e+04 8.232548931810264037e-01
8.266412548480728583e+04 8.127380025219785864e-01
8.491484115106685204e+04 8.022211118629307691e-01
8.706666054715777864e+04 7.917042212038830629e-01
8.913078871677361894e+04 7.811873305448352456e-01
9.111653102629973728e+04 7.706704398857874283e-01
9.303171742632950190e+04 7.601535492267397220e-01
9.488301099876638909e+04 7.496366585676919048e-01
9.667613736024407262e+04 7.391197679086440875e-01
9.841605852047225926e+04 7.286028772495963812e-01
1.001071068849440053e+05 7.180859865905485639e-01
1.017530900961920997e+05 7.075690959315007467e-01
1.033573741639878863e+05 6.970522052724529294e-01
1.049229501660720707e+05 6.865353146134052231e-01
1.064524883783201658e+05 6.760184239543574058e-01
1.079483826204523939e+05 6.655015332953095886e-01
1.094127869361178600e+05 6.549846426362618823e-01
1.108476461857433897e+05 6.444677519772140650e-01
1.122547217643742624e+05 6.339508613181662477e-01
1.136356133752653841e+05 6.234339706591185415e-01
1.149917775957038684e+05 6.129170800000707242e-01
1.163245437977635593e+05 6.024001893410229069e-01
1.176351278848835791e+05 5.918832986819752007e-01
1.189246441807593510e+05 5.813664080229273834e-01
1.201941158266957937e+05 5.708495173638795661e-01
1.214444838200449012e+05 5.603326267048317488e-01
1.226766149798692059e+05 5.498157360457840426e-01
1.238913089426965162e+05 5.392988453867362253e-01
1.250893043551567534e+05 5.287819547276884080e-01
1.262712843029768992e+05 5.182650640686407018e-01
1.274378811888501659e+05 5.077481734095928845e-01
1.285896809942787513e+05 4.972312827505451227e-01
1.297272271007053350e+05 4.867143920914973054e-01
1.308510237278534478e+05 4.761975014324495437e-01
1.319615388842248358e+05 4.656806107734017264e-01
1.330592071006931656e+05 4.551637201143539646e-01
1.341444318189240876e+05 4.446468294553062028e-01
1.352175875296932063e+05 4.341299387962583856e-01
1.362790216788577964e+05 4.236130481372106238e-01
1.373290563664849615e+05 4.130961574781628620e-01
1.383679898598557047e+05 4.025792668191150447e-01
1.393960979457522044e+05 3.920623761600672830e-01
1.404136351187576656e+05 3.815454855010194657e-01
1.414208356533231563e+05 3.710285948419717039e-01
1.424179145390747290e+05 3.605117041829239422e-01
1.434050683097792789e+05 3.499948135238761249e-01
1.443824757698471949e+05 3.394779228648283631e-01
1.453502956907251209e+05 3.289610322057805458e-01
1.467119441842897213e+05 3.184441415467327841e-01
1.481765881383919914e+05 3.079272508876850223e-01
1.495816902285549731e+05 2.974103602286372050e-01
1.509324755896091228e+05 2.868934695695894432e-01
1.522333596150777594e+05 2.763765789105416815e-01
1.534881057155288581e+05 2.658596882514938642e-01
1.546999452339542622e+05 2.553427975924461024e-01
1.558716700296307972e+05 2.448259069333983129e-01
1.570057048607582401e+05 2.343090162743505234e-01
1.581041648660074279e+05 2.237921256153027338e-01
1.591689015142100397e+05 2.132752349562549443e-01
1.602015398670188151e+05 2.027583442972071825e-01
1.612035089758569084e+05 1.922414536381593930e-01
1.621760669284036558e+05 1.817245629791116035e-01
1.631203216262421338e+05 1.712076723200638140e-01
1.640372481466417375e+05 1.606907816610160522e-01
1.649277033433211909e+05 1.501738910019682627e-01
1.657924381883501192e+05 1.396570003429204732e-01
1.666321083031873859e+05 1.291401096838726836e-01
1.674472830842640542e+05 1.186232190248249080e-01
1.682384531045508920e+05 1.081063283657771323e-01
1.690060372624444426e+05 9.758943770672934281e-02
1.697503884362385434e+05 8.707254704768156717e-02
1.704717987166329985e+05 7.655565638863377764e-02
1.711705040172540175e+05 6.603876572958598812e-02
1.718466882389317907e+05 5.552187507053821247e-02
1.725004870597706467e+05 4.500498441149042989e-02
1.731319915372922260e+05 3.448809375244264730e-02
1.737412513070389978e+05 2.397120309339486124e-02
1.743282782403033343e+05 1.345431243434707866e-02
1.748930491393211996e+05 2.937421775299296073e-03
1.754355096131747705e+05 -7.579468883748487380e-03
1.759555773866001400e+05 -1.809635954279626910e-02
1.764531460916553915e+05 -2.861325020184405168e-02
