6.268036269994366012e+04 3.479527791390374380e-01
6.309752507789893571e+04 3.374358884799896763e-01
6.350631717365365330e+04 3.269189978209418590e-01
6.390700589073404262e+04 3.164021071618940972e-01
6.429983257003746257e+04 3.058852165028463355e-01
6.468501512387757248e+04 2.953683258437985182e-01
6.506275007302169979e+04 2.848514351847507564e-01
6.543321386427555990e+04 2.743345445257029391e-01
6.579656463550341141e+04 2.638176538666551774e-01
6.615294330562662799e+04 2.533007632076074156e-01
6.650247470984979009e+04 2.427838725485596261e-01
6.684526856693391164e+04 2.322669818895118365e-01
6.718142030969196639e+04 2.217500912304640470e-01
6.751101192343937873e+04 2.112332005714162575e-01
6.783411241892134422e+04 2.007163099123684957e-01
6.815077859231879120e+04 1.901994192533207062e-01
6.846105544135872333e+04 1.796825285942729167e-01
6.876497663101594662e+04 1.691656379352251272e-01
6.906256488761189394e+04 1.586487472761773376e-01
6.935383235338852683e+04 1.481318566171295759e-01
6.963878087262857298e+04 1.376149659580817863e-01
6.991740231993656198e+04 1.270980752990339968e-01
7.018967880556503951e+04 1.165811846399862212e-01
7.045558293382724514e+04 1.060642939809384316e-01
7.071507802372160950e+04 9.554740332189065599e-02
7.096811832628642151e+04 8.503051266284286647e-02
7.121464924729798804e+04 7.451362200379509082e-02
7.145460758123474079e+04 6.399673134474730130e-02
7.168792176578337967e+04 5.347984068569951871e-02
7.191451216994498100e+04 4.296295002665173612e-02
7.213429142574836442e+04 3.244605936760395354e-02
7.234716481893812306e+04 2.192916870855617095e-02
7.255303075528454792e+04 1.141227804950838837e-02
7.275178132123760588e+04 8.953873904606048052e-04
7.294330296141118743e+04 -9.621503268587178540e-03
7.312747729855161742e+04 -2.013839392763496286e-02
7.330418212628232141e+04 -3.065528458668274545e-02
